"GEO_ID","NAME","B19051_001E","B19051_001M","B19051_002E","B19051_002M","B19051_003E","B19051_003M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!With earnings","Margin of Error!!Total!!With earnings","Estimate!!Total!!No earnings","Margin of Error!!Total!!No earnings",
"310M200US33460","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","1354766","5783","1123115","6962","231651","4583",
"310M200US33500","Minot, ND Micro Area","31366","1210","26986","1324","4380","792",
"310M200US33540","Missoula, MT Metro Area","47910","910","37417","1456","10493","1397",
"310M200US33660","Mobile, AL Metro Area","152938","2669","111418","3113","41520","2599",
"310M200US33700","Modesto, CA Metro Area","171960","1722","133367","2866","38593","2196",
"310M200US33740","Monroe, LA Metro Area","64955","2124","46891","2323","18064","1604",
"310M200US33780","Monroe, MI Metro Area","58886","1225","43489","1732","15397","1351",
"310M200US33860","Montgomery, AL Metro Area","144379","2921","107652","3191","36727","2122",
"310M200US33980","Morehead City, NC Micro Area","29636","1429","20848","1325","8788","761",
"310M200US34060","Morgantown, WV Metro Area","50274","1775","36082","1954","14192","1294",
"310M200US34100","Morristown, TN Metro Area","44574","1386","31055","1884","13519","1655",
"310M200US34180","Moses Lake, WA Micro Area","30915","1091","24409","1473","6506","1030",
"310M200US34340","Mount Airy, NC Micro Area","29234","958","19225","1318","10009","1016",
"310M200US34380","Mount Pleasant, MI Micro Area","24246","996","18909","1145","5337","662",
"310M200US34580","Mount Vernon-Anacortes, WA Metro Area","48056","770","35959","1361","12097","1054",
"310M200US34620","Muncie, IN Metro Area","45278","1357","33413","1374","11865","1107",
"310M200US34740","Muskegon, MI Metro Area","63215","1542","45743","1983","17472","1429",
"310M200US34780","Muskogee, OK Micro Area","25438","870","16581","1043","8857","880",
"310M200US34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","174808","3474","118106","3723","56702","2714",
"310M200US34860","Nacogdoches, TX Micro Area","23493","1251","18943","1277","4550","822",
"310M200US34900","Napa, CA Metro Area","49619","1123","38436","1405","11183","1049",
"310M200US34940","Naples-Immokalee-Marco Island, FL Metro Area","134906","4442","86301","4594","48605","2294",
"310M200US34980","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","686640","4025","564463","5032","122177","4117",
"310M200US35100","New Bern, NC Metro Area","51013","1547","36927","1718","14086","1136",
"310M200US35260","New Castle, PA Micro Area","36138","954","24768","1396","11370","1091",
"310M200US35300","New Haven-Milford, CT Metro Area","323270","3541","245975","4090","77295","3418",
"310M200US35380","New Orleans-Metairie, LA Metro Area","481754","3902","374560","4613","107194","3307",
"310M200US35420","New Philadelphia-Dover, OH Micro Area","36511","906","26582","1273","9929","1065",
"310M200US35620","New York-Newark-Jersey City, NY-NJ-PA Metro Area","7125065","13555","5660311","18820","1464754","15251",
"310M200US35660","Niles-Benton Harbor, MI Metro Area","64279","1540","48205","1692","16074","1045",
"310M200US35840","North Port-Sarasota-Bradenton, FL Metro Area","312497","4888","192414","5279","120083","3488",
"310M200US35900","North Wilkesboro, NC Micro Area","27540","1493","18799","1673","8741","1076",
"310M200US35980","Norwich-New London, CT Metro Area","105376","2177","81665","2499","23711","1814",
"310M200US36020","Oak Harbor, WA Micro Area","32939","1273","22486","1371","10453","963",
"310M200US36100","Ocala, FL Metro Area","125227","3349","67489","3248","57738","3431",
"310M200US36140","Ocean City, NJ Metro Area","38708","2290","26770","1939","11938","1179",
"310M200US36220","Odessa, TX Metro Area","52023","1529","45317","1594","6706","1018",
"310M200US36260","Ogden-Clearfield, UT Metro Area","201165","2357","166877","2845","34288","1939",
"310M200US36300","Ogdensburg-Massena, NY Micro Area","42771","1308","29864","1389","12907","1063",
"310M200US36420","Oklahoma City, OK Metro Area","505074","4544","402664","5392","102410","3071",
"310M200US36460","Olean, NY Micro Area","31174","1083","22068","1096","9106","756",
"310M200US36500","Olympia-Tumwater, WA Metro Area","105159","2034","78491","2358","26668","2168",
"310M200US36540","Omaha-Council Bluffs, NE-IA Metro Area","351446","2966","291878","3228","59568","1985",
"310M200US36660","Opelousas, LA Micro Area","30512","1268","20625","1477","9887","1184",
"310M200US36700","Orangeburg, SC Micro Area","33175","1396","22441","1840","10734","1227",
"310M200US36740","Orlando-Kissimmee-Sanford, FL Metro Area","845295","7430","678003","7218","167292","5337",
"310M200US36780","Oshkosh-Neenah, WI Metro Area","69636","1327","54041","1648","15595","1190",
"310M200US36860","Ottawa-Peru, IL Micro Area","61678","1292","46373","1459","15305","1109",
"310M200US36980","Owensboro, KY Metro Area","46415","1419","34910","1898","11505","1297",
"310M200US37020","Owosso, MI Micro Area","27036","837","19487","1011","7549","734",
"310M200US37100","Oxnard-Thousand Oaks-Ventura, CA Metro Area","269566","2705","221551","3367","48015","2502",
"310M200US37140","Paducah, KY-IL Micro Area","40905","1722","27728","1641","13177","1357",
"310M200US37260","Palatka, FL Micro Area","28165","1381","16460","1389","11705","1242",
"310M200US37340","Palm Bay-Melbourne-Titusville, FL Metro Area","225682","3582","150625","3606","75057","2745",
"310M200US37460","Panama City, FL Metro Area","74276","2352","55545","2452","18731","1517",
"310M200US37620","Parkersburg-Vienna, WV Metro Area","39349","1091","26681","1147","12668","948",
"310M200US37860","Pensacola-Ferry Pass-Brent, FL Metro Area","177675","4148","133868","4188","43807","2365",
"310M200US37900","Peoria, IL Metro Area","150639","2089","114707","2524","35932","1865",
"310M200US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","2233752","7821","1750852","10780","482900","8025",
"310M200US38060","Phoenix-Mesa-Scottsdale, AZ Metro Area","1608722","9514","1240688","10215","368034","6311",
"310M200US38220","Pine Bluff, AR Metro Area","34059","1425","23056","1644","11003","1158",
"310M200US38240","Pinehurst-Southern Pines, NC Micro Area","38639","1624","26671","1780","11968","1145",
"310M200US38300","Pittsburgh, PA Metro Area","990355","6141","734522","6618","255833","5380",
"310M200US38340","Pittsfield, MA Metro Area","55497","1761","40160","1926","15337","1282",
"310M200US38460","Plattsburgh, NY Micro Area","31249","1188","21954","1352","9295","1333",
"310M200US38540","Pocatello, ID Metro Area","30174","842","22839","1049","7335","905",
"310M200US38660","Ponce, PR Metro Area","104647","2976","54628","2625","50019","2611",
"310M200US38820","Port Angeles, WA Micro Area","32231","1091","18002","1398","14229","1127",
"310M200US38860","Portland-South Portland, ME Metro Area","212240","4348","166327","4355","45913","2836",
"310M200US38900","Portland-Vancouver-Hillsboro, OR-WA Metro Area","901402","4923","722390","6158","179012","4942",
"310M200US38940","Port St. Lucie, FL Metro Area","173912","4466","109936","4149","63976","3714",
"310M200US39020","Portsmouth, OH Micro Area","30477","1042","19309","1433","11168","1254",
"310M200US39060","Pottsville, PA Micro Area","57392","1676","39843","1758","17549","1200",
"310M200US39140","Prescott, AZ Metro Area","94920","2480","60822","3110","34098","2125",
"310M200US39300","Providence-Warwick, RI-MA Metro Area","622607","4460","472502","6836","150105","4965",
"310M200US39340","Provo-Orem, UT Metro Area","158270","1644","139879","1875","18391","1339",
"310M200US39380","Pueblo, CO Metro Area","61876","1374","42241","1647","19635","1421",
"310M200US39460","Punta Gorda, FL Metro Area","72671","2836","38052","2509","34619","2028",
"310M200US39500","Quincy, IL-MO Micro Area","30421","889","23458","1015","6963","828",
"310M200US39540","Racine, WI Metro Area","74960","1893","58467","2174","16493","1421",
"310M200US39580","Raleigh, NC Metro Area","470527","3990","398392","4329","72135","3125",
"310M200US39660","Rapid City, SD Metro Area","58598","1628","46290","1774","12308","1233",
"310M200US39740","Reading, PA Metro Area","151792","2097","115530","2712","36262","2617",
"310M200US39820","Redding, CA Metro Area","69799","1440","46389","1960","23410","1667",
"310M200US39900","Reno, NV Metro Area","174571","2380","135580","2824","38991","2059",
"310M200US39980","Richmond, IN Micro Area","24238","1497","17589","1396","6649","834",
"310M200US40060","Richmond, VA Metro Area","483127","4507","384332","5352","98795","3220",
"310M200US40080","Richmond-Berea, KY Micro Area","38730","1466","27920","1714","10810","1139",
"310M200US40140","Riverside-San Bernardino-Ontario, CA Metro Area","1343526","8232","1059021","9506","284505","6263",
"310M200US40220","Roanoke, VA Metro Area","127273","2408","96324","2813","30949","2055",
"310M200US40260","Roanoke Rapids, NC Micro Area","28239","1326","18091","1452","10148","1315",
"310M200US40340","Rochester, MN Metro Area","83418","1478","66948","1605","16470","1144",
"310M200US40380","Rochester, NY Metro Area","427520","3569","318500","4802","109020","3422",
"310M200US40420","Rockford, IL Metro Area","132190","1970","99907","2546","32283","1940",
"310M200US40580","Rocky Mount, NC Metro Area","57450","1597","39690","1649","17760","1531",
"310M200US40660","Rome, GA Metro Area","34931","1462","24457","1553","10474","1159",
"310M200US40700","Roseburg, OR Micro Area","44046","1238","27246","1607","16800","1479",
"310M200US40740","Roswell, NM Micro Area","22665","1092","16268","1386","6397","1033",
"310M200US40780","Russellville, AR Micro Area","30171","1208","21726","1341","8445","1208",
"310M200US40900","Sacramento--Roseville--Arden-Arcade, CA Metro Area","809295","4531","620109","5723","189186","5522",
"310M200US40980","Saginaw, MI Metro Area","77211","1865","52101","1795","25110","1630",
"310M200US41060","St. Cloud, MN Metro Area","74617","1017","61680","1253","12937","956",
"310M200US41100","St. George, UT Metro Area","52453","2328","37158","2393","15295","1482",
"310M200US41140","St. Joseph, MO-KS Metro Area","46518","1424","36670","1526","9848","1088",
"310M200US41180","St. Louis, MO-IL Metro Area","1108303","6749","859828","8431","248475","5573",
"310M200US41400","Salem, OH Micro Area","42116","1335","29012","1586","13104","1327",
"310M200US41420","Salem, OR Metro Area","144600","2551","108694","3000","35906","2167",
"310M200US41500","Salinas, CA Metro Area","126904","1937","102919","1981","23985","1727",
"310M200US41540","Salisbury, MD-DE Metro Area","154242","3524","111926","3523","42316","2047",
"310M200US41620","Salt Lake City, UT Metro Area","377058","3164","322418","3348","54640","2536",
"310M200US41660","San Angelo, TX Metro Area","45137","1481","35440","1710","9697","1085",
"310M200US41700","San Antonio-New Braunfels, TX Metro Area","791273","5014","635527","6978","155746","4835",
"310M200US41740","San Diego-Carlsbad, CA Metro Area","1113610","5279","906450","6269","207160","5931",
"310M200US41780","Sandusky, OH Micro Area","30876","1285","22568","1334","8308","941",
"310M200US41860","San Francisco-Oakland-Hayward, CA Metro Area","1689907","5829","1384702","9069","305205","6967",
"310M200US41900","San Germán, PR Metro Area","43954","2211","19213","1913","24741","1738",
"310M200US41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area","651352","3259","550082","4538","101270","3188",
"310M200US41980","San Juan-Carolina-Caguas, PR Metro Area","782561","7475","447908","6834","334653","6576",
"310M200US42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area","104760","2176","79301","2610","25459","1876",
"310M200US42100","Santa Cruz-Watsonville, CA Metro Area","93317","1987","74695","2369","18622","1757",
"310M200US42140","Santa Fe, NM Metro Area","60642","1625","45334","1819","15308","1223",
"310M200US42200","Santa Maria-Santa Barbara, CA Metro Area","144261","1953","116990","2653","27271","2041",
"310M200US42220","Santa Rosa, CA Metro Area","190662","2442","149278","2802","41384","2206",
"310M200US42340","Savannah, GA Metro Area","138784","2905","110341","3483","28443","1795",
"310M200US42540","Scranton--Wilkes-Barre--Hazleton, PA Metro Area","221200","3434","160042","3497","61158","2555",
"310M200US42620","Searcy, AR Micro Area","28895","1311","20562","1476","8333","1109",
"310M200US42660","Seattle-Tacoma-Bellevue, WA Metro Area","1437222","4943","1185172","6636","252050","5121",
"310M200US42680","Sebastian-Vero Beach, FL Metro Area","55494","2829","32070","2732","23424","1632",
"310M200US42700","Sebring, FL Metro Area","41116","2078","20958","1916","20158","1407",
"310M200US42860","Seneca, SC Micro Area","31488","1381","21426","1513","10062","1026",
"310M200US42940","Sevierville, TN Micro Area","37846","2122","30222","2082","7624","1119",
"310M200US43060","Shawnee, OK Micro Area","26111","708","18253","792","7858","661",
"310M200US43100","Sheboygan, WI Metro Area","47438","998","37450","1350","9988","883",
"310M200US43140","Shelby, NC Micro Area","36291","1506","25139","1593","11152","1332",
"310M200US43300","Sherman-Denison, TX Metro Area","47538","1482","35951","1790","11587","1168",
"310M200US43320","Show Low, AZ Micro Area","33772","1686","22018","1740","11754","890",
"310M200US43340","Shreveport-Bossier City, LA Metro Area","171531","2620","126898","3181","44633","2657",
"310M200US43420","Sierra Vista-Douglas, AZ Metro Area","50202","2223","32995","2309","17207","1431",
"310M200US43580","Sioux City, IA-NE-SD Metro Area","63198","1354","48884","1550","14314","1463",
"310M200US43620","Sioux Falls, SD Metro Area","98273","1468","80126","1831","18147","1665",
"310M200US43740","Somerset, PA Micro Area","29199","1043","19997","1110","9202","836",
"310M200US43780","South Bend-Mishawaka, IN-MI Metro Area","119494","2550","90343","2669","29151","1368",
"310M200US43900","Spartanburg, SC Metro Area","124570","2225","92719","2762","31851","2012",
"310M200US44060","Spokane-Spokane Valley, WA Metro Area","215652","3028","157676","3227","57976","2485",
"310M200US44100","Springfield, IL Metro Area","88081","1459","66839","1879","21242","1542",
"310M200US44140","Springfield, MA Metro Area","233619","2824","174210","3479","59409","3062",
"310M200US44180","Springfield, MO Metro Area","179752","2887","134361","3496","45391","1974",
"310M200US44220","Springfield, OH Metro Area","54232","1327","39036","1572","15196","1052",
"310M200US44300","State College, PA Metro Area","56116","1893","44988","2181","11128","1307",
"310M200US44340","Statesboro, GA Micro Area","26495","1394","22020","1742","4475","1114",
"310M200US44420","Staunton-Waynesboro, VA Metro Area","46768","1839","34682","1736","12086","1330",
"310M200US44620","Stevens Point, WI Micro Area","27856","811","22495","1014","5361","860",
"310M200US44660","Stillwater, OK Micro Area","30876","1378","24159","1727","6717","1156",
"310M200US44700","Stockton-Lodi, CA Metro Area","223062","2329","174774","2669","48288","2256",
"310M200US44940","Sumter, SC Metro Area","41017","1458","30005","1640","11012","1062",
"310M200US44980","Sunbury, PA Micro Area","39981","1071","27840","1328","12141","1123",
"310M200US45060","Syracuse, NY Metro Area","254001","3561","190654","3921","63347","2566",
"310M200US45180","Talladega-Sylacauga, AL Micro Area","35574","1685","23147","1853","12427","1380",
"310M200US45220","Tallahassee, FL Metro Area","142295","3269","111664","3098","30631","2232",
"310M200US45300","Tampa-St. Petersburg-Clearwater, FL Metro Area","1166704","8119","841977","7944","324727","6299",
"310M200US45460","Terre Haute, IN Metro Area","66685","1831","48766","2102","17919","1494",
"310M200US45500","Texarkana, TX-AR Metro Area","54440","1866","38461","2123","15979","1487",
"310M200US45540","The Villages, FL Metro Area","51170","3126","17216","2762","33954","2521",
"310M200US45780","Toledo, OH Metro Area","242641","2660","183232","3264","59409","2179",
"310M200US45820","Topeka, KS Metro Area","93078","2296","69795","2540","23283","1534",
"310M200US45860","Torrington, CT Micro Area","73360","2105","58144","2253","15216","1236",
"310M200US45900","Traverse City, MI Micro Area","60963","1635","44440","1876","16523","1166",
"310M200US45940","Trenton, NJ Metro Area","127965","2274","102739","2599","25226","1579",
"310M200US46020","Truckee-Grass Valley, CA Micro Area","41381","1574","28199","1850","13182","1550",
"310M200US46060","Tucson, AZ Metro Area","395992","4480","286339","5106","109653","3777",
"310M200US46100","Tullahoma-Manchester, TN Micro Area","39438","1372","28071","1521","11367","1148",
"310M200US46140","Tulsa, OK Metro Area","380841","2457","298980","2926","81861","2186",
"310M200US46180","Tupelo, MS Micro Area","55052","1484","40608","1569","14444","1534",
"310M200US46220","Tuscaloosa, AL Metro Area","84889","2435","62008","2308","22881","1640",
"310M200US46300","Twin Falls, ID Micro Area","37707","1170","30190","1344","7517","1045",
"310M200US46340","Tyler, TX Metro Area","78380","2212","61545","2888","16835","1966",
"310M200US46380","Ukiah, CA Micro Area","35264","1059","25049","1532","10215","1290",
"310M200US46520","Urban Honolulu, HI Metro Area","307703","3156","255801","4047","51902","2805",
"310M200US46540","Utica-Rome, NY Metro Area","114580","2116","81453","2243","33127","1883",
"310M200US46660","Valdosta, GA Metro Area","48600","1930","35957","1622","12643","1553",
"310M200US46700","Vallejo-Fairfield, CA Metro Area","145502","1849","115758","2548","29744","1890",
"310M200US47020","Victoria, TX Metro Area","35842","1299","27906","1254","7936","1031",
"310M200US47220","Vineland-Bridgeton, NJ Metro Area","50380","1347","38426","1708","11954","1179",
"310M200US47260","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","642911","5074","514212","6375","128699","4494",
"310M200US47300","Visalia-Porterville, CA Metro Area","134801","2072","107252","2358","27549","1791",
"310M200US47380","Waco, TX Metro Area","93239","2074","70733","2877","22506","2042",
"310M200US47460","Walla Walla, WA Metro Area","24201","1040","16558","1233","7643","861",
"310M200US47580","Warner Robins, GA Metro Area","69562","1783","54953","2100","14609","1795",
"310M200US47700","Warsaw, IN Micro Area","29867","1382","23813","1536","6054","866",
"310M200US47900","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","2172310","8256","1867549","9595","304761","6537",
"310M200US47940","Waterloo-Cedar Falls, IA Metro Area","66986","1227","51336","1604","15650","1186",
"310M200US48020","Watertown-Fort Atkinson, WI Micro Area","32753","1064","26920","1235","5833","655",
"310M200US48060","Watertown-Fort Drum, NY Metro Area","43145","1352","34051","1236","9094","1013",
"310M200US48140","Wausau, WI Metro Area","54558","959","44285","1194","10273","970",
"310M200US48260","Weirton-Steubenville, WV-OH Metro Area","50699","1573","35248","1972","15451","1494",
"310M200US48300","Wenatchee, WA Metro Area","41304","1636","31187","1882","10117","1032",
"310M200US48540","Wheeling, WV-OH Metro Area","58313","1618","40280","1908","18033","1465",
"310M200US48580","Whitewater-Elkhorn, WI Micro Area","38106","1268","29418","1317","8688","820",
"310M200US48620","Wichita, KS Metro Area","244522","2774","191806","3055","52716","2387",
"310M200US48660","Wichita Falls, TX Metro Area","55562","2273","41742","2216","13820","1383",
"310M200US48700","Williamsport, PA Metro Area","45751","1297","35011","1488","10740","921",
"310M200US48900","Wilmington, NC Metro Area","111546","2419","84454","2909","27092","2113",
"310M200US48980","Wilson, NC Micro Area","32324","1018","23002","1205","9322","1059",
"310M200US49020","Winchester, VA-WV Metro Area","48995","2009","37575","1898","11420","1433",
"310M200US49180","Winston-Salem, NC Metro Area","260437","3252","194164","3937","66273","2916",
"310M200US49220","Wisconsin Rapids-Marshfield, WI Micro Area","30960","901","22280","1245","8680","802",
"310M200US49300","Wooster, OH Micro Area","42439","1123","33114","1340","9325","1032",
"310M200US49340","Worcester, MA-CT Metro Area","345269","3582","270534","4455","74735","3481",
"310M200US49420","Yakima, WA Metro Area","81709","1176","64237","1941","17472","1521",
"310M200US49620","York-Hanover, PA Metro Area","165672","2519","131458","2868","34214","2071",
"310M200US49660","Youngstown-Warren-Boardman, OH-PA Metro Area","228692","2901","160866","3582","67826","2402",
"310M200US49700","Yuba City, CA Metro Area","58262","1309","44095","1861","14167","1549",
"310M200US49740","Yuma, AZ Metro Area","71751","1975","50091","2014","21660","1528",
"310M200US49780","Zanesville, OH Micro Area","34150","1201","24840","1385","9310","949",
