"GEO_ID","NAME","B19051_001E","B19051_001M","B19051_002E","B19051_002M","B19051_003E","B19051_003M",
"310M400US13460","Bend-Redmond, OR Metro Area","79950","2076","59373","2647","20577","1815",
"310M400US13740","Billings, MT Metro Area","71787","1894","56013","2044","15774","1531",
"310M400US13780","Binghamton, NY Metro Area","95740","2512","69447","2847","26293","1615",
"310M400US13820","Birmingham-Hoover, AL Metro Area","435832","5535","321407","5854","114425","4671",
"310M400US13900","Bismarck, ND Metro Area","56382","1339","45668","1625","10714","1273",
"310M400US13980","Blacksburg-Christiansburg-Radford, VA Metro Area","68412","2661","47285","2478","21127","1857",
"310M400US14010","Bloomington, IL Metro Area","73580","1647","57998","2007","15582","1626",
"310M400US14020","Bloomington, IN Metro Area","65571","1635","52766","1635","12805","1523",
"310M400US14100","Bloomsburg-Berwick, PA Metro Area","34470","1030","25103","1248","9367","904",
"310M400US14140","Bluefield, WV-VA Micro Area","42744","1406","26535","1870","16209","1631",
"310M400US14260","Boise City, ID Metro Area","268289","2839","210651","4102","57638","3639",
"310M400US14460","Boston-Cambridge-Newton, MA-NH Metro Area","1847798","6660","1492146","9068","355652","7145",
"310M400US14500","Boulder, CO Metro Area","128295","1837","106497","2444","21798","1765",
"310M400US14540","Bowling Green, KY Metro Area","67424","1997","51714","2205","15710","1667",
"310M400US14580","Bozeman, MT Micro Area","44423","1405","37932","1561","6491","873",
"310M400US14660","Brainerd, MN Micro Area","40501","1656","28573","1749","11928","942",
"310M400US14700","Branson, MO Micro Area","36201","2146","23505","2260","12696","1425",
"310M400US14740","Bremerton-Silverdale, WA Metro Area","105411","1928","78837","2065","26574","1777",
"310M400US14860","Bridgeport-Stamford-Norwalk, CT Metro Area","345634","3285","283507","4347","62127","2940",
"310M400US15180","Brownsville-Harlingen, TX Metro Area","124812","2810","93421","3289","31391","2284",
"310M400US15260","Brunswick, GA Metro Area","47266","2348","33987","2344","13279","1518",
"310M400US15380","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area","480106","4829","351615","5933","128491","4518",
"310M400US15500","Burlington, NC Metro Area","64700","1430","48724","1942","15976","1346",
"310M400US15540","Burlington-South Burlington, VT Metro Area","87329","1698","70864","1901","16465","1567",
"310M400US15680","California-Lexington Park, MD Metro Area","41239","1509","33924","1627","7315","1049",
"310M400US15940","Canton-Massillon, OH Metro Area","163626","2652","120502","3464","43124","2613",
"310M400US15980","Cape Coral-Fort Myers, FL Metro Area","281222","6698","179748","5664","101474","4698",
"310M400US16020","Cape Girardeau, MO-IL Metro Area","34368","1625","25882","1676","8486","1076",
"310M400US16060","Carbondale-Marion, IL Metro Area","51205","1596","36906","2108","14299","1264",
"310M400US16180","Carson City, NV Metro Area","23099","568","17635","964","5464","800",
"310M400US16220","Casper, WY Metro Area","32240","1234","26561","1214","5679","751",
"310M400US16300","Cedar Rapids, IA Metro Area","109191","1869","86674","2252","22517","1487",
"310M400US16500","Centralia, WA Micro Area","30327","1125","20727","1063","9600","861",
"310M400US16540","Chambersburg-Waynesboro, PA Metro Area","59834","1413","45361","1831","14473","1277",
"310M400US16580","Champaign-Urbana, IL Metro Area","96449","2286","75356","2695","21093","1934",
"310M400US16620","Charleston, WV Metro Area","90728","2362","60564","2636","30164","2216",
"310M400US16700","Charleston-North Charleston, SC Metro Area","294424","3769","233508","4292","60916","3227",
"310M400US16740","Charlotte-Concord-Gastonia, NC-SC Metro Area","960297","6158","784252","7222","176045","4733",
"310M400US16820","Charlottesville, VA Metro Area","88765","2457","67517","2533","21248","2040",
"310M400US16860","Chattanooga, TN-GA Metro Area","221133","3201","167501","3758","53632","2488",
"310M400US16940","Cheyenne, WY Metro Area","39678","1342","29939","2015","9739","1543",
"310M400US16980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area","3538101","9877","2842894","12169","695207","9979",
"310M400US17020","Chico, CA Metro Area","88636","1728","63530","2146","25106","1669",
"310M400US17060","Chillicothe, OH Micro Area","29779","1145","19728","1446","10051","1207",
"310M400US17140","Cincinnati, OH-KY-IN Metro Area","862535","5398","682868","7674","179667","5225",
"310M400US17200","Claremont-Lebanon, NH-VT Micro Area","90652","2133","68700","2462","21952","1757",
"310M400US17220","Clarksburg, WV Micro Area","35992","1686","23598","1764","12394","1299",
"310M400US17300","Clarksville, TN-KY Metro Area","104502","2629","81190","3318","23312","2272",
"310M400US17340","Clearlake, CA Micro Area","26774","1463","17592","1504","9182","1219",
"310M400US17420","Cleveland, TN Metro Area","46778","1715","36355","1846","10423","1476",
"310M400US17460","Cleveland-Elyria, OH Metro Area","866039","5622","649730","7336","216309","5807",
"310M400US17660","Coeur d'Alene, ID Metro Area","64955","1328","47282","2132","17673","1685",
"310M400US17780","College Station-Bryan, TX Metro Area","94615","2774","78006","2739","16609","1898",
"310M400US17820","Colorado Springs, CO Metro Area","271694","3029","221742","3983","49952","3360",
"310M400US17860","Columbia, MO Metro Area","72217","1620","60638","2036","11579","1545",
"310M400US17900","Columbia, SC Metro Area","315092","3971","245697","4609","69395","2839",
"310M400US17980","Columbus, GA-AL Metro Area","114607","2743","81691","3143","32916","2383",
"310M400US18020","Columbus, IN Metro Area","31891","1053","24987","1220","6904","981",
"310M400US18140","Columbus, OH Metro Area","801805","4998","649603","5845","152202","4534",
"310M400US18180","Concord, NH Micro Area","58521","1287","45723","1565","12798","1084",
"310M400US18260","Cookeville, TN Micro Area","46184","1490","33542","2070","12642","1765",
"310M400US18300","Coos Bay, OR Micro Area","27889","1118","17965","1456","9924","1075",
"310M400US18500","Corning, NY Micro Area","40578","1158","28299","1455","12279","984",
"310M400US18580","Corpus Christi, TX Metro Area","161693","3005","128339","3249","33354","2248",
"310M400US18700","Corvallis, OR Metro Area","35520","1096","27577","1414","7943","1041",
"310M400US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","108340","2933","82471","3336","25869","2152",
"310M400US18980","Cullman, AL Micro Area","30323","1437","20781","1492","9542","1162",
"310M400US19060","Cumberland, MD-WV Metro Area","37893","1749","25798","1825","12095","1120",
"310M400US19100","Dallas-Fort Worth-Arlington, TX Metro Area","2623878","11143","2249398","12918","374480","6956",
"310M400US19140","Dalton, GA Metro Area","51023","1750","38873","2069","12150","1435",
"310M400US19180","Danville, IL Metro Area","30166","1113","20404","1468","9762","921",
"310M400US19260","Danville, VA Micro Area","43260","1724","29233","2001","14027","1471",
"310M400US19300","Daphne-Fairhope-Foley, AL Metro Area","83501","2931","62001","2973","21500","1865",
"310M400US19340","Davenport-Moline-Rock Island, IA-IL Metro Area","153865","2059","115551","2617","38314","1899",
"310M400US19380","Dayton, OH Metro Area","331426","3875","249699","4312","81727","3599",
"310M400US19460","Decatur, AL Metro Area","57863","1859","41451","2108","16412","1492",
"310M400US19500","Decatur, IL Metro Area","44562","1294","33007","1553","11555","1053",
"310M400US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","259697","4520","171898","4306","87799","3661",
"310M400US19740","Denver-Aurora-Lakewood, CO Metro Area","1131410","4407","956664","6970","174746","5193",
"310M400US19780","Des Moines-West Des Moines, IA Metro Area","255055","2864","211792","3483","43263","2407",
"310M400US19820","Detroit-Warren-Dearborn, MI Metro Area","1710686","6424","1279166","7596","431520","6677",
"310M400US20020","Dothan, AL Metro Area","55431","1572","37531","1647","17900","1127",
"310M400US20100","Dover, DE Metro Area","67841","1367","49902","1728","17939","1418",
"310M400US20180","DuBois, PA Micro Area","31992","1190","21442","1396","10550","929",
"310M400US20220","Dubuque, IA Metro Area","38501","857","30017","1102","8484","869",
"310M400US20260","Duluth, MN-WI Metro Area","117226","2428","84970","2675","32256","1703",
"310M400US20380","Dunn, NC Micro Area","46015","1387","34869","1607","11146","1166",
"310M400US20500","Durham-Chapel Hill, NC Metro Area","225699","3600","184222","4745","41477","2795",
"310M400US20700","East Stroudsburg, PA Metro Area","55109","2594","41625","2771","13484","1721",
"310M400US20740","Eau Claire, WI Metro Area","66796","1378","51818","1448","14978","1261",
"310M400US20940","El Centro, CA Metro Area","41764","2195","32166","2139","9598","1563",
"310M400US21020","Elizabeth City, NC Micro Area","26417","1373","18560","1332","7857","1278",
"310M400US21060","Elizabethtown-Fort Knox, KY Metro Area","57098","1754","41653","2226","15445","1771",
"310M400US21140","Elkhart-Goshen, IN Metro Area","73660","1927","61287","2214","12373","1258",
"310M400US21300","Elmira, NY Metro Area","34325","1210","24217","1657","10108","1384",
"310M400US21340","El Paso, TX Metro Area","271122","3812","215330","4629","55792","3179",
"310M400US21420","Enid, OK Metro Area","22998","1064","18544","1182","4454","898",
"310M400US21500","Erie, PA Metro Area","109797","2244","80658","2388","29139","1942",
"310M400US21660","Eugene, OR Metro Area","156072","1587","114294","2823","41778","2340",
"310M400US21700","Eureka-Arcata-Fortuna, CA Micro Area","55773","1388","41665","1775","14108","1478",
"310M400US21780","Evansville, IN-KY Metro Area","128680","2436","98116","3169","30564","2203",
"310M400US21820","Fairbanks, AK Metro Area","36378","1770","31021","2090","5357","1189",
"310M400US22020","Fargo, ND-MN Metro Area","99306","2754","84132","2904","15174","1688",
"310M400US22060","Faribault-Northfield, MN Micro Area","23358","783","17087","905","6271","775",
"310M400US22100","Farmington, MO Micro Area","25670","1485","18482","1598","7188","1192",
"310M400US22140","Farmington, NM Metro Area","43707","1245","31206","1293","12501","1173",
"310M400US22180","Fayetteville, NC Metro Area","146760","2487","112961","2673","33799","1812",
"310M400US22220","Fayetteville-Springdale-Rogers, AR-MO Metro Area","205278","2579","167222","3336","38056","3159",
"310M400US22300","Findlay, OH Micro Area","31606","1123","25172","1574","6434","1075",
"310M400US22380","Flagstaff, AZ Metro Area","47275","2211","38371","2432","8904","1076",
"310M400US22420","Flint, MI Metro Area","169469","2391","119687","3247","49782","2997",
"310M400US22500","Florence, SC Metro Area","75826","2486","53826","2740","22000","2039",
"310M400US22520","Florence-Muscle Shoals, AL Metro Area","59932","2223","40365","2496","19567","1667",
"310M400US22540","Fond du Lac, WI Metro Area","41009","1123","31420","1351","9589","932",
"310M400US22580","Forest City, NC Micro Area","26305","1704","17601","1814","8704","1210",
"310M400US22660","Fort Collins, CO Metro Area","139382","2415","113639","2905","25743","2167",
"310M400US22840","Fort Payne, AL Micro Area","26462","1458","16937","1426","9525","1184",
"310M400US22900","Fort Smith, AR-OK Metro Area","108790","1923","77738","2340","31052","1857",
"310M400US23060","Fort Wayne, IN Metro Area","172311","1763","136780","2310","35531","1989",
"310M400US23180","Frankfort, KY Micro Area","29980","977","23238","1144","6742","927",
"310M400US23420","Fresno, CA Metro Area","309519","2529","244168","4114","65351","3198",
"310M400US23460","Gadsden, AL Metro Area","38625","1544","26857","1546","11768","1081",
"310M400US23540","Gainesville, FL Metro Area","105161","3252","80722","3592","24439","2266",
"310M400US23580","Gainesville, GA Metro Area","64990","1594","51173","2025","13817","1337",
"310M400US23700","Gallup, NM Micro Area","21449","655","14065","1088","7384","1055",
"310M400US23900","Gettysburg, PA Metro Area","39570","857","29624","1154","9946","913",
"310M400US24020","Glens Falls, NY Metro Area","51996","1677","38659","1608","13337","1260",
"310M400US24060","Glenwood Springs, CO Micro Area","26357","1553","23074","1659","3283","831",
"310M400US24140","Goldsboro, NC Metro Area","49019","1504","36152","1837","12867","1671",
"310M400US24220","Grand Forks, ND-MN Metro Area","43081","1263","34455","1631","8626","1193",
"310M400US24260","Grand Island, NE Metro Area","32687","982","25305","1316","7382","1012",
"310M400US24300","Grand Junction, CO Metro Area","61848","1549","45964","2187","15884","1842",
"310M400US24340","Grand Rapids-Wyoming, MI Metro Area","397199","3645","316491","4471","80708","3295",
"310M400US24420","Grants Pass, OR Metro Area","37059","980","23306","1459","13753","1147",
"310M400US24500","Great Falls, MT Metro Area","35558","942","26478","1312","9080","983",
"310M400US24540","Greeley, CO Metro Area","107929","1530","92094","2066","15835","1554",
"310M400US24580","Green Bay, WI Metro Area","129113","1713","101167","1998","27946","1560",
"310M400US24620","Greeneville, TN Micro Area","27316","1451","18810","1500","8506","1018",
"310M400US24640","Greenfield Town, MA Micro Area","30391","875","22237","1149","8154","959",
"310M400US24660","Greensboro-High Point, NC Metro Area","302101","3344","232284","4085","69817","3527",
"310M400US24780","Greenville, NC Metro Area","69288","2143","54244","2164","15044","1684",
"310M400US24860","Greenville-Anderson-Mauldin, SC Metro Area","344664","4640","262705","4923","81959","3750",
"310M400US24940","Greenwood, SC Micro Area","37799","1444","27588","1674","10211","1305",
"310M400US25020","Guayama, PR Metro Area","25441","1830","10401","1242","15040","1730",
"310M400US25060","Gulfport-Biloxi-Pascagoula, MS Metro Area","155026","3949","111842","4123","43184","2681",
"310M400US25180","Hagerstown-Martinsburg, MD-WV Metro Area","102106","1877","78917","2393","23189","1892",
"310M400US25220","Hammond, LA Metro Area","47401","2208","35021","2365","12380","1710",
"310M400US25260","Hanford-Corcoran, CA Metro Area","43727","1039","35058","1432","8669","1262",
"310M400US25420","Harrisburg-Carlisle, PA Metro Area","233591","2470","185020","3211","48571","2258",
"310M400US25500","Harrisonburg, VA Metro Area","47987","1561","37494","1649","10493","1266",
"310M400US25540","Hartford-West Hartford-East Hartford, CT Metro Area","470651","4300","367483","5094","103168","3500",
"310M400US25620","Hattiesburg, MS Metro Area","54084","1929","40043","2038","14041","2042",
"310M400US25740","Helena, MT Micro Area","32096","1207","24467","1274","7629","782",
"310M400US25840","Hermiston-Pendleton, OR Micro Area","29590","1440","21798","1451","7792","903",
"310M400US25860","Hickory-Lenoir-Morganton, NC Metro Area","145158","2429","110327","2965","34831","2165",
"310M400US25900","Hilo, HI Micro Area","71565","2191","49657","2360","21908","2097",
"310M400US25940","Hilton Head Island-Bluffton-Beaufort, SC Metro Area","84041","2492","58135","3152","25906","2399",
"310M400US25980","Hinesville, GA Metro Area","31296","1538","25384","1641","5912","996",
"310M400US26020","Hobbs, NM Micro Area","23215","968","19453","1207","3762","880",
"310M400US26090","Holland, MI Micro Area","43992","1368","34219","1542","9773","997",
"310M400US26140","Homosassa Springs, FL Metro Area","62293","2908","28450","2393","33843","2539",
"310M400US26300","Hot Springs, AR Metro Area","40407","1643","27264","1733","13143","1197",
"310M400US26380","Houma-Thibodaux, LA Metro Area","73749","2575","54617","2652","19132","1671",
"310M400US26420","Houston-The Woodlands-Sugar Land, TX Metro Area","2359266","11530","2013186","13986","346080","8027",
"310M400US26580","Huntington-Ashland, WV-KY-OH Metro Area","136769","3179","87917","3143","48852","2571",
"310M400US26620","Huntsville, AL Metro Area","185056","2251","143300","3646","41756","2668",
"310M400US26660","Huntsville, TX Micro Area","27735","1586","19176","2140","8559","1437",
"310M400US26740","Hutchinson, KS Micro Area","25256","824","19301","1105","5955","859",
"310M400US26820","Idaho Falls, ID Metro Area","50354","1177","40811","1601","9543","1052",
"310M400US26860","Indiana, PA Micro Area","33098","1741","23105","1708","9993","939",
"310M400US26900","Indianapolis-Carmel-Anderson, IN Metro Area","783345","5218","630711","5793","152634","4435",
"310M400US26980","Iowa City, IA Metro Area","69686","1808","58159","2108","11527","1342",
"310M400US27060","Ithaca, NY Metro Area","40250","1478","32850","1551","7400","977",
"310M400US27100","Jackson, MI Metro Area","62598","1720","45359","1751","17239","1327",
"310M400US27140","Jackson, MS Metro Area","210166","3534","167110","4334","43056","2690",
"310M400US27180","Jackson, TN Metro Area","50548","1199","36343","1867","14205","1621",
"310M400US27260","Jacksonville, FL Metro Area","575423","6048","446991","7164","128432","5436",
"310M400US27340","Jacksonville, NC Metro Area","66834","2424","54809","2406","12025","1753",
"310M400US27460","Jamestown-Dunkirk-Fredonia, NY Micro Area","53429","1794","37693","1744","15736","1374",
"310M400US27500","Janesville-Beloit, WI Metro Area","64632","1246","49640","1643","14992","1330",
"310M400US27600","Jefferson, GA Micro Area","23640","877","19745","1200","3895","845",
"310M400US27620","Jefferson City, MO Metro Area","57053","1992","43903","2068","13150","1417",
"310M400US27740","Johnson City, TN Metro Area","85430","2378","60271","2756","25159","2142",
"310M400US27780","Johnstown, PA Metro Area","56483","1494","38014","1921","18469","1299",
"310M400US27860","Jonesboro, AR Metro Area","52335","1322","39325","1511","13010","1345",
"310M400US27900","Joplin, MO Metro Area","71145","1241","54519","1750","16626","1411",
"310M400US27980","Kahului-Wailuku-Lahaina, HI Metro Area","52851","1949","42679","1988","10172","1197",
"310M400US28020","Kalamazoo-Portage, MI Metro Area","132841","2581","102498","3092","30343","1631",
"310M400US28060","Kalispell, MT Micro Area","38372","1694","28274","2065","10098","1003",
"310M400US28100","Kankakee, IL Metro Area","40642","1411","29419","1581","11223","1184",
"310M400US28140","Kansas City, MO-KS Metro Area","835092","6082","675841","6927","159251","4618",
"310M400US28180","Kapaa, HI Micro Area","22685","1210","17228","1157","5457","845",
"310M400US28300","Keene, NH Micro Area","30208","1282","23195","1442","7013","977",
"310M400US28420","Kennewick-Richland, WA Metro Area","98988","1944","78073","2230","20915","1462",
"310M400US28580","Key West, FL Micro Area","31362","1892","24746","2000","6616","841",
"310M400US28660","Killeen-Temple, TX Metro Area","152160","3018","121610","3697","30550","2447",
"310M400US28700","Kingsport-Bristol-Bristol, TN-VA Metro Area","125768","2408","81491","2783","44277","2405",
"310M400US28740","Kingston, NY Metro Area","69154","2116","52828","2425","16326","1422",
"310M400US28900","Klamath Falls, OR Micro Area","26798","1202","17467","1277","9331","1110",
"310M400US28940","Knoxville, TN Metro Area","344657","3966","254940","3954","89717","3649",
"310M400US29020","Kokomo, IN Metro Area","35139","1401","25682","1691","9457","1244",
"310M400US29100","La Crosse-Onalaska, WI-MN Metro Area","56157","1011","43781","1331","12376","1120",
"310M400US29180","Lafayette, LA Metro Area","184357","3209","141902","3917","42455","3022",
"310M400US29200","Lafayette-West Lafayette, IN Metro Area","81884","1929","67273","2274","14611","1462",
"310M400US29300","LaGrange, GA Micro Area","25417","1114","19488","1304","5929","932",
"310M400US29340","Lake Charles, LA Metro Area","80385","2488","59122","2710","21263","2055",
"310M400US29380","Lake City, FL Micro Area","25678","967","18352","1228","7326","1051",
"310M400US29420","Lake Havasu City-Kingman, AZ Metro Area","90270","2972","51332","3377","38938","2641",
"310M400US29460","Lakeland-Winter Haven, FL Metro Area","241171","4086","167238","4784","73933","3652",
"310M400US29540","Lancaster, PA Metro Area","202490","2374","160762","3299","41728","2036",
"310M400US29620","Lansing-East Lansing, MI Metro Area","186832","2585","143589","3098","43243","1890",
"310M400US29700","Laredo, TX Metro Area","75300","1538","63169","2054","12131","1408",
"310M400US29740","Las Cruces, NM Metro Area","80409","1710","58233","2540","22176","2241",
"310M400US29820","Las Vegas-Henderson-Paradise, NV Metro Area","808605","5626","634650","7175","173955","5257",
"310M400US29860","Laurel, MS Micro Area","31092","1815","22828","2096","8264","1603",
"310M400US29940","Lawrence, KS Metro Area","48907","1134","41455","1601","7452","1408",
"310M400US30020","Lawton, OK Metro Area","44611","2063","34454","2189","10157","1196",
"310M400US30140","Lebanon, PA Metro Area","54522","1090","41348","1601","13174","1164",
"310M400US30300","Lewiston, ID-WA Metro Area","25267","1237","17586","1141","7681","956",
"310M400US30340","Lewiston-Auburn, ME Metro Area","44897","1416","33344","1987","11553","1325",
"310M400US30460","Lexington-Fayette, KY Metro Area","204420","2806","164958","3540","39462","2219",
"310M400US30620","Lima, OH Metro Area","41204","1056","30413","1364","10791","1158",
"310M400US30700","Lincoln, NE Metro Area","132621","1848","109929","2269","22692","1536",
"310M400US30780","Little Rock-North Little Rock-Conway, AR Metro Area","284383","3438","217526","4675","66857","3704",
"310M400US30860","Logan, UT-ID Metro Area","43423","1156","36297","1407","7126","849",
"310M400US30940","London, KY Micro Area","45501","1573","30399","1914","15102","1436",
"310M400US30980","Longview, TX Metro Area","76416","2092","58776","2483","17640","1907",
"310M400US31020","Longview, WA Metro Area","43279","861","31344","1296","11935","1080",
"310M400US31080","Los Angeles-Long Beach-Anaheim, CA Metro Area","4354302","11807","3596534","14770","757768","10783",
"310M400US31140","Louisville/Jefferson County, KY-IN Metro Area","507467","5436","395847","5630","111620","3721",
"310M400US31180","Lubbock, TX Metro Area","120125","2600","99871","2853","20254","2132",
"310M400US31260","Lufkin, TX Micro Area","29898","1469","21946","1641","7952","1407",
"310M400US31300","Lumberton, NC Micro Area","46026","984","30879","1242","15147","964",
"310M400US31340","Lynchburg, VA Metro Area","103276","2241","75983","2662","27293","1982",
"310M400US31420","Macon-Bibb County, GA Metro Area","84705","2267","57860","2900","26845","2078",
"310M400US31460","Madera, CA Metro Area","44484","1786","33177","2075","11307","1333",
"310M400US31540","Madison, WI Metro Area","275594","2553","228112","3185","47482","2438",
"310M400US31700","Manchester-Nashua, NH Metro Area","161649","2405","130005","3134","31644","2461",
"310M400US31740","Manhattan, KS Metro Area","35912","1446","31046","1597","4866","778",
"310M400US31820","Manitowoc, WI Micro Area","35259","747","25629","1068","9630","910",
"310M400US31860","Mankato-North Mankato, MN Metro Area","39263","915","31982","1321","7281","861",
"310M400US31900","Mansfield, OH Metro Area","48105","1434","32959","1702","15146","1233",
"310M400US31940","Marinette, WI-MI Micro Area","29110","1108","20415","1187","8695","811",
"310M400US31980","Marion, IN Micro Area","26923","973","18800","1307","8123","1029",
"310M400US32020","Marion, OH Micro Area","24205","1039","16693","1278","7512","974",
"310M400US32100","Marquette, MI Micro Area","26328","1167","18472","1148","7856","753",
"310M400US32220","Marshall, TX Micro Area","22928","1449","16634","1535","6294","1007",
"310M400US32300","Martinsville, VA Micro Area","26919","1478","16580","1668","10339","1416",
"310M400US32420","Mayagüez, PR Metro Area","37540","1594","15843","1499","21697","1699",
"310M400US32580","McAllen-Edinburg-Mission, TX Metro Area","237323","3787","187289","4315","50034","3288",
"310M400US32740","Meadville, PA Micro Area","34386","1219","24752","1311","9634","896",
"310M400US32780","Medford, OR Metro Area","89787","1615","64386","2567","25401","2022",
"310M400US32820","Memphis, TN-MS-AR Metro Area","504141","4741","393166","6154","110975","4799",
"310M400US32900","Merced, CA Metro Area","79487","1497","63319","2086","16168","1526",
"310M400US32940","Meridian, MS Micro Area","39914","1723","27363","2048","12551","1749",
"310M400US33100","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","2143067","9968","1655612","12940","487455","9740",
"310M400US33140","Michigan City-La Porte, IN Metro Area","43122","1279","32055","1754","11067","1166",
"310M400US33220","Midland, MI Metro Area","34091","844","23954","1260","10137","1132",
"310M400US33260","Midland, TX Metro Area","59179","1438","51039","1777","8140","1136",
"310M400US33340","Milwaukee-Waukesha-West Allis, WI Metro Area","634398","3752","492314","5233","142084","3809",
"310M400US33460","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","1386468","5235","1140881","7199","245587","4815",
"310M400US33500","Minot, ND Micro Area","31548","1549","25391","1763","6157","1117",
"310M400US33540","Missoula, MT Metro Area","50401","1212","42504","1698","7897","1100",
"310M400US33660","Mobile, AL Metro Area","158627","3164","112003","3251","46624","2503",
"310M400US33700","Modesto, CA Metro Area","175171","1600","138194","2858","36977","2689",
"310M400US33740","Monroe, LA Metro Area","64791","2537","46179","2382","18612","1560",
"310M400US33780","Monroe, MI Metro Area","61586","1101","44727","1318","16859","1168",
"310M400US33860","Montgomery, AL Metro Area","142728","2766","107401","3268","35327","2337",
"310M400US33980","Morehead City, NC Micro Area","28720","1584","19358","1314","9362","838",
"310M400US34060","Morgantown, WV Metro Area","53173","1653","41877","1921","11296","1530",
"310M400US34100","Morristown, TN Metro Area","43772","1905","30410","1800","13362","1629",
"310M400US34180","Moses Lake, WA Micro Area","30806","1705","23990","1643","6816","1196",
"310M400US34340","Mount Airy, NC Micro Area","29230","1096","19337","1354","9893","1222",
"310M400US34380","Mount Pleasant, MI Micro Area","25367","975","19660","1085","5707","650",
