"GEO_ID","NAME","B19051_001E","B19051_001M","B19051_002E","B19051_002M","B19051_003E","B19051_003M",
"310M600US19100","Dallas-Fort Worth-Arlington, TX Metro Area","2836892","9031","2420602","12268","416290","10591",
"310M600US19140","Dalton, GA Metro Area","50580","1220","38414","1736","12166","1384",
"310M600US19180","Danville, IL Metro Area","29007","1260","19140","1487","9867","801",
"310M600US19260","Danville, VA Micro Area","42954","1641","29468","1781","13486","1292",
"310M600US19300","Daphne-Fairhope-Foley, AL Metro Area","94105","3462","65248","3646","28857","2432",
"310M600US19340","Davenport-Moline-Rock Island, IA-IL Metro Area","159133","2327","115100","2588","44033","2124",
"310M600US19430","Dayton-Kettering, OH Metro Area","338505","3371","252583","4389","85922","3627",
"310M600US19460","Decatur, AL Metro Area","60796","1797","43010","2424","17786","1818",
"310M600US19500","Decatur, IL Metro Area","43914","1181","29266","1627","14648","1160",
"310M600US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","291531","3986","189574","4617","101957","3592",
"310M600US19740","Denver-Aurora-Lakewood, CO Metro Area","1192117","4939","997620","6325","194497","4914",
"310M600US19780","Des Moines-West Des Moines, IA Metro Area","291147","2601","238260","3619","52887","2884",
"310M600US19820","Detroit-Warren-Dearborn, MI Metro Area","1759573","6699","1319341","9500","440232","6493",
"310M600US20020","Dothan, AL Metro Area","61173","1360","42222","1555","18951","1425",
"310M600US20100","Dover, DE Metro Area","70167","1212","51361","2121","18806","1871",
"310M600US20180","DuBois, PA Micro Area","31570","1077","21687","1253","9883","775",
"310M600US20220","Dubuque, IA Metro Area","40482","984","31866","1248","8616","956",
"310M600US20260","Duluth, MN-WI Metro Area","124996","2346","89640","2531","35356","2179",
"310M600US20500","Durham-Chapel Hill, NC Metro Area","263996","3791","203243","4965","60753","3712",
"310M600US20700","East Stroudsburg, PA Metro Area","65907","2309","49555","3203","16352","2465",
"310M600US20740","Eau Claire, WI Metro Area","70044","1156","52469","1374","17575","1429",
"310M600US20940","El Centro, CA Metro Area","47849","1750","35409","1982","12440","1687",
"310M600US21060","Elizabethtown-Fort Knox, KY Metro Area","58210","1897","44036","2088","14174","1311",
"310M600US21140","Elkhart-Goshen, IN Metro Area","69015","2038","54317","2541","14698","1646",
"310M600US21300","Elmira, NY Metro Area","35407","1340","24212","1448","11195","1208",
"310M600US21340","El Paso, TX Metro Area","299177","2547","241993","4031","57184","3257",
"310M600US21420","Enid, OK Metro Area","23016","1288","17285","1633","5731","1176",
"310M600US21500","Erie, PA Metro Area","110561","2006","78998","2445","31563","1792",
"310M600US21660","Eugene-Springfield, OR Metro Area","160158","1736","117954","2610","42204","2171",
"310M600US21700","Eureka-Arcata, CA Micro Area","55184","1634","39903","2044","15281","1597",
"310M600US21780","Evansville, IN-KY Metro Area","132942","1799","99982","2904","32960","2429",
"310M600US21820","Fairbanks, AK Metro Area","36426","1589","29907","1754","6519","1348",
"310M600US22020","Fargo, ND-MN Metro Area","109997","1413","92853","2217","17144","1972",
"310M600US22060","Faribault-Northfield, MN Micro Area","23779","811","18580","1008","5199","737",
"310M600US22100","Farmington, MO Micro Area","25030","1200","15969","1470","9061","1371",
"310M600US22140","Farmington, NM Metro Area","40844","1195","26878","1777","13966","1614",
"310M600US22180","Fayetteville, NC Metro Area","198062","2295","152172","3179","45890","2453",
"310M600US22220","Fayetteville-Springdale-Rogers, AR Metro Area","206712","3084","168812","3701","37900","2432",
"310M600US22300","Findlay, OH Micro Area","31951","868","24590","1352","7361","1039",
"310M600US22380","Flagstaff, AZ Metro Area","55145","2173","45022","2328","10123","1185",
"310M600US22420","Flint, MI Metro Area","167895","2057","113949","3026","53946","2906",
"310M600US22500","Florence, SC Metro Area","77918","1826","54124","2327","23794","1787",
"310M600US22520","Florence-Muscle Shoals, AL Metro Area","61492","1937","41909","2296","19583","1884",
"310M600US22540","Fond du Lac, WI Metro Area","42758","1043","32483","1187","10275","881",
"310M600US22660","Fort Collins, CO Metro Area","152123","2052","120312","3130","31811","2325",
"310M600US22840","Fort Payne, AL Micro Area","24979","1117","17457","1253","7522","1184",
"310M600US22900","Fort Smith, AR-OK Metro Area","97188","2097","67143","2745","30045","2345",
"310M600US23060","Fort Wayne, IN Metro Area","168833","1845","134026","2699","34807","2487",
"310M600US23180","Frankfort, KY Micro Area","32557","1191","23734","1407","8823","1127",
"310M600US23420","Fresno, CA Metro Area","322646","2438","253275","3853","69371","3917",
"310M600US23460","Gadsden, AL Metro Area","38006","1724","25189","1643","12817","1122",
"310M600US23540","Gainesville, FL Metro Area","134946","2886","102834","3818","32112","2581",
"310M600US23580","Gainesville, GA Metro Area","72454","1662","57026","2176","15428","1664",
"310M600US23700","Gallup, NM Micro Area","20949","597","14342","889","6607","778",
"310M600US23900","Gettysburg, PA Metro Area","39986","1008","29929","1283","10057","925",
"310M600US24020","Glens Falls, NY Metro Area","54582","1456","40570","1764","14012","1023",
"310M600US24060","Glenwood Springs, CO Micro Area","30446","1491","24636","1777","5810","1142",
"310M600US24140","Goldsboro, NC Metro Area","46932","1466","35466","1730","11466","1324",
"310M600US24220","Grand Forks, ND-MN Metro Area","43220","1249","35449","1386","7771","727",
"310M600US24260","Grand Island, NE Metro Area","30478","696","23760","1230","6718","1058",
"310M600US24300","Grand Junction, CO Metro Area","63796","1732","46381","2482","17415","1732",
"310M600US24340","Grand Rapids-Kentwood, MI Metro Area","410413","3488","322947","4607","87466","3670",
"310M600US24420","Grants Pass, OR Metro Area","36755","1155","21877","1551","14878","1519",
"310M600US24500","Great Falls, MT Metro Area","34303","1229","25208","1478","9095","1137",
"310M600US24540","Greeley, CO Metro Area","119502","1547","98789","2319","20713","1930",
"310M600US24580","Green Bay, WI Metro Area","135686","1605","103503","2498","32183","2035",
"310M600US24620","Greeneville, TN Micro Area","28585","1204","20215","1752","8370","1142",
"310M600US24660","Greensboro-High Point, NC Metro Area","307003","4108","236955","4534","70048","3085",
"310M600US24780","Greenville, NC Metro Area","75578","1506","54753","2742","20825","2365",
"310M600US24860","Greenville-Anderson, SC Metro Area","373112","3976","283536","5050","89576","3970",
"310M600US24940","Greenwood, SC Micro Area","26577","1376","18000","1455","8577","1025",
"310M600US25020","Guayama, PR Metro Area","25902","2028","12622","1696","13280","1972",
"310M600US25060","Gulfport-Biloxi, MS Metro Area","162594","3383","118344","4272","44250","3302",
"310M600US25180","Hagerstown-Martinsburg, MD-WV Metro Area","117803","3870","88575","4098","29228","2371",
"310M600US25220","Hammond, LA Metro Area","49915","2215","34996","2577","14919","1734",
"310M600US25260","Hanford-Corcoran, CA Metro Area","43143","1116","35294","1505","7849","1094",
"310M600US25420","Harrisburg-Carlisle, PA Metro Area","243253","2383","185819","3564","57434","2972",
"310M600US25500","Harrisonburg, VA Metro Area","50478","1232","41157","1603","9321","1211",
"310M600US25540","Hartford-East Hartford-Middletown, CT Metro Area","488173","4018","373435","5333","114738","4360",
"310M600US25620","Hattiesburg, MS Metro Area","66682","2147","50411","2547","16271","2087",
"310M600US25720","Heber, UT Micro Area","26281","1514","22382","1532","3899","805",
"310M600US25740","Helena, MT Micro Area","36175","1127","26772","1472","9403","1022",
"310M600US25840","Hermiston-Pendleton, OR Micro Area","31637","1535","23210","1672","8427","1124",
"310M600US25860","Hickory-Lenoir-Morganton, NC Metro Area","146600","2706","102689","3229","43911","2692",
"310M600US25900","Hilo, HI Micro Area","72194","2449","50663","3092","21531","2103",
"310M600US25940","Hilton Head Island-Bluffton, SC Metro Area","89701","2354","57994","2742","31707","2404",
"310M600US25980","Hinesville, GA Metro Area","29290","1785","22727","2137","6563","1276",
"310M600US26020","Hobbs, NM Micro Area","24390","1576","18552","1737","5838","1116",
"310M600US26090","Holland, MI Micro Area","44479","1290","35314","1546","9165","1088",
"310M600US26140","Homosassa Springs, FL Metro Area","68269","2333","31930","2475","36339","2000",
"310M600US26300","Hot Springs, AR Metro Area","42077","2241","28024","2028","14053","1546",
"310M600US26380","Houma-Thibodaux, LA Metro Area","82107","1660","58618","2969","23489","2976",
"310M600US26420","Houston-The Woodlands-Sugar Land, TX Metro Area","2601401","10498","2181761","14473","419640","12548",
"310M600US26580","Huntington-Ashland, WV-KY-OH Metro Area","144383","2843","97175","3505","47208","2814",
"310M600US26620","Huntsville, AL Metro Area","205178","2611","162820","3456","42358","3080",
"310M600US26660","Huntsville, TX Micro Area","24704","2989","16860","2659","7844","1673",
"310M600US26820","Idaho Falls, ID Metro Area","54348","1294","42166","1851","12182","1630",
"310M600US26860","Indiana, PA Micro Area","32956","1316","22687","1417","10269","944",
"310M600US26900","Indianapolis-Carmel-Anderson, IN Metro Area","834540","4806","681871","6437","152669","5133",
"310M600US26980","Iowa City, IA Metro Area","69788","2051","58062","2523","11726","1323",
"310M600US27060","Ithaca, NY Metro Area","44469","1433","36298","1714","8171","1160",
"310M600US27100","Jackson, MI Metro Area","61937","1749","45701","1996","16236","1388",
"310M600US27140","Jackson, MS Metro Area","228001","3545","174788","4697","53213","3168",
"310M600US27180","Jackson, TN Metro Area","71462","1701","51641","1973","19821","1616",
"310M600US27260","Jacksonville, FL Metro Area","644887","6770","506699","8169","138188","5512",
"310M600US27340","Jacksonville, NC Metro Area","73121","2635","58292","3086","14829","2316",
"310M600US27460","Jamestown-Dunkirk-Fredonia, NY Micro Area","53309","1824","33371","2066","19938","1643",
"310M600US27500","Janesville-Beloit, WI Metro Area","67876","1169","52229","1549","15647","1154",
"310M600US27600","Jefferson, GA Micro Area","25272","1409","19676","1641","5596","1039",
"310M600US27620","Jefferson City, MO Metro Area","55812","1778","43022","1847","12790","1357",
"310M600US27740","Johnson City, TN Metro Area","86767","2162","61933","2845","24834","2288",
"310M600US27780","Johnstown, PA Metro Area","55283","1507","35696","1562","19587","1405",
"310M600US27860","Jonesboro, AR Metro Area","51155","1557","36820","2156","14335","1911",
"310M600US27900","Joplin, MO Metro Area","69646","1620","53424","2162","16222","1470",
"310M600US27980","Kahului-Wailuku-Lahaina, HI Metro Area","56319","1832","42917","2231","13402","1667",
"310M600US28020","Kalamazoo-Portage, MI Metro Area","105642","2484","80907","3041","24735","1981",
"310M600US28060","Kalispell, MT Micro Area","42900","1746","32644","1998","10256","1243",
"310M600US28100","Kankakee, IL Metro Area","41020","1343","29474","1272","11546","1397",
"310M600US28140","Kansas City, MO-KS Metro Area","883621","4700","712587","6653","171034","4684",
"310M600US28180","Kapaa, HI Micro Area","23464","1153","17991","1272","5473","1005",
"310M600US28300","Keene, NH Micro Area","28266","1444","20400","1609","7866","1063",
"310M600US28420","Kennewick-Richland, WA Metro Area","105844","1718","82445","2279","23399","1909",
"310M600US28580","Key West, FL Micro Area","36078","1787","27601","1842","8477","956",
"310M600US28660","Killeen-Temple, TX Metro Area","174498","3164","140399","3692","34099","2696",
"310M600US28700","Kingsport-Bristol, TN-VA Metro Area","128312","2578","83544","3852","44768","2607",
"310M600US28740","Kingston, NY Metro Area","75053","2057","56750","2551","18303","1747",
"310M600US28900","Klamath Falls, OR Micro Area","28888","1116","19125","1433","9763","1233",
"310M600US28940","Knoxville, TN Metro Area","361646","3941","267144","4966","94502","3635",
"310M600US29020","Kokomo, IN Metro Area","36530","1135","26163","1625","10367","1253",
"310M600US29100","La Crosse-Onalaska, WI-MN Metro Area","58000","1344","43014","1694","14986","1252",
"310M600US29180","Lafayette, LA Metro Area","187662","3448","138504","4364","49158","3831",
"310M600US29200","Lafayette-West Lafayette, IN Metro Area","88853","1857","71394","2367","17459","1807",
"310M600US29300","LaGrange, GA-AL Micro Area","39190","1382","30168","1410","9022","1183",
"310M600US29340","Lake Charles, LA Metro Area","72746","3063","55178","3640","17568","2033",
"310M600US29380","Lake City, FL Micro Area","27545","1092","20077","1449","7468","1158",
"310M600US29420","Lake Havasu City-Kingman, AZ Metro Area","102398","2250","57327","2914","45071","2579",
"310M600US29460","Lakeland-Winter Haven, FL Metro Area","276469","4275","196722","5593","79747","3914",
"310M600US29540","Lancaster, PA Metro Area","210063","1967","165666","3067","44397","2548",
"310M600US29620","Lansing-East Lansing, MI Metro Area","220067","2376","166001","3280","54066","2525",
"310M600US29700","Laredo, TX Metro Area","78730","1303","65920","2183","12810","1718",
"310M600US29740","Las Cruces, NM Metro Area","85021","1855","61622","2814","23399","2303",
"310M600US29820","Las Vegas-Henderson-Paradise, NV Metro Area","854289","5987","652696","6893","201593","5422",
"310M600US29860","Laurel, MS Micro Area","29084","1749","18080","2135","11004","1822",
"310M600US29940","Lawrence, KS Metro Area","49759","1419","41089","2013","8670","1441",
"310M600US30020","Lawton, OK Metro Area","46916","1580","35065","1686","11851","1141",
"310M600US30100","Lebanon, NH-VT Micro Area","86134","2076","63650","2356","22484","1582",
"310M600US30140","Lebanon, PA Metro Area","54906","1278","41195","1817","13711","1424",
"310M600US30300","Lewiston, ID-WA Metro Area","27019","1126","18576","1302","8443","1079",
"310M600US30340","Lewiston-Auburn, ME Metro Area","46323","1134","33933","1661","12390","1398",
"310M600US30460","Lexington-Fayette, KY Metro Area","215613","2077","171416","2972","44197","2344",
"310M600US30620","Lima, OH Metro Area","41021","1131","29097","1475","11924","1249",
"310M600US30700","Lincoln, NE Metro Area","138209","1830","113322","2559","24887","1582",
"310M600US30780","Little Rock-North Little Rock-Conway, AR Metro Area","308436","3482","236511","4263","71925","3995",
"310M600US30860","Logan, UT-ID Metro Area","48180","1049","41989","1155","6191","849",
"310M600US30940","London, KY Micro Area","55381","1851","34924","1950","20457","2316",
"310M600US30980","Longview, TX Metro Area","106151","2276","80136","2888","26015","2000",
"310M600US31020","Longview, WA Metro Area","43204","1061","30456","1651","12748","1333",
"310M600US31080","Los Angeles-Long Beach-Anaheim, CA Metro Area","4452780","12478","3630330","15833","822450","11836",
"310M600US31140","Louisville/Jefferson County, KY-IN Metro Area","522921","4721","401965","5743","120956","3919",
"310M600US31180","Lubbock, TX Metro Area","129092","2595","105127","3342","23965","2237",
"310M600US31260","Lufkin, TX Micro Area","32538","1124","23097","1523","9441","1257",
"310M600US31300","Lumberton, NC Micro Area","43529","720","29489","1264","14040","1140",
"310M600US31340","Lynchburg, VA Metro Area","103894","2356","78394","2696","25500","1864",
"310M600US31420","Macon-Bibb County, GA Metro Area","85760","2199","62225","3054","23535","2334",
"310M600US31460","Madera, CA Metro Area","44048","1677","32086","2061","11962","1627",
"310M600US31540","Madison, WI Metro Area","292919","2643","236657","3416","56262","2181",
"310M600US31700","Manchester-Nashua, NH Metro Area","167899","1858","139880","2462","28019","2227",
"310M600US31740","Manhattan, KS Metro Area","51018","1601","41450","2232","9568","1432",
"310M600US31820","Manitowoc, WI Micro Area","35716","889","24886","1039","10830","1053",
"310M600US31860","Mankato, MN Metro Area","40715","1109","31906","1311","8809","1045",
"310M600US31900","Mansfield, OH Metro Area","49536","1560","34679","2000","14857","1370",
"310M600US31940","Marinette, WI-MI Micro Area","27634","1145","18191","1219","9443","728",
"310M600US31980","Marion, IN Micro Area","26342","1115","18550","1325","7792","1065",
"310M600US32020","Marion, OH Micro Area","24692","982","16969","1057","7723","959",
"310M600US32100","Marquette, MI Micro Area","27290","932","19350","1197","7940","764",
"310M600US32420","Mayagüez, PR Metro Area","36278","1968","17599","1866","18679","1767",
"310M600US32580","McAllen-Edinburg-Mission, TX Metro Area","268598","4114","214137","4743","54461","3709",
"310M600US32740","Meadville, PA Micro Area","32896","1236","22245","1375","10651","791",
"310M600US32780","Medford, OR Metro Area","90817","1850","63410","3113","27407","2329",
"310M600US32820","Memphis, TN-MS-AR Metro Area","520309","4384","404598","5664","115711","4460",
"310M600US32900","Merced, CA Metro Area","84967","1569","63738","2391","21229","2149",
"310M600US32940","Meridian, MS Micro Area","37798","1826","25588","1921","12210","1639",
"310M600US33100","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","2306639","12462","1791028","13065","515611","10621",
"310M600US33140","Michigan City-La Porte, IN Metro Area","43445","1247","32570","1506","10875","1070",
"310M600US33220","Midland, MI Metro Area","35453","601","25387","946","10066","932",
"310M600US33260","Midland, TX Metro Area","68042","1779","60592","2365","7450","1705",
"310M600US33340","Milwaukee-Waukesha, WI Metro Area","649303","3906","501920","5166","147383","4148",
"310M600US33460","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","1453400","5000","1175448","7132","277952","5102",
"310M600US33500","Minot, ND Micro Area","32195","1460","25916","1609","6279","968",
"310M600US33540","Missoula, MT Metro Area","51957","1119","41189","1725","10768","1722",
"310M600US33660","Mobile, AL Metro Area","168977","2788","122853","3502","46124","2876",
"310M600US33700","Modesto, CA Metro Area","174209","2086","140886","2858","33323","2371",
"310M600US33740","Monroe, LA Metro Area","80334","1985","56852","2536","23482","1963",
"310M600US33780","Monroe, MI Metro Area","61574","1323","42777","1613","18797","1374",
"310M600US33860","Montgomery, AL Metro Area","150996","3056","109653","4190","41343","2807",
"310M600US33980","Morehead City, NC Micro Area","30589","1439","21093","1521","9496","1013",
"310M600US34060","Morgantown, WV Metro Area","56020","2030","43508","1944","12512","1354",
"310M600US34100","Morristown, TN Metro Area","53925","1744","35540","2036","18385","1741",
"310M600US34180","Moses Lake, WA Micro Area","35572","1153","27539","1569","8033","1210",
"310M600US34340","Mount Airy, NC Micro Area","30317","965","21736","1255","8581","936",
"310M600US34580","Mount Vernon-Anacortes, WA Metro Area","51971","1015","36341","1296","15630","1060",
"310M600US34620","Muncie, IN Metro Area","45977","1583","34452","1917","11525","1273",
"310M600US34740","Muskegon, MI Metro Area","67707","1344","48222","1942","19485","1458",
"310M600US34780","Muskogee, OK Micro Area","25965","673","18796","908","7169","734",
"310M600US34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","210672","4469","133173","4816","77499","3520",
"310M600US34900","Napa, CA Metro Area","49979","1257","38736","1393","11243","1171",
"310M600US34940","Naples-Marco Island, FL Metro Area","163943","4893","102638","4676","61305","3383",
"310M600US34980","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","794373","5724","656660","7491","137713","5288",
"310M600US35100","New Bern, NC Metro Area","51021","1916","34637","2008","16384","1510",
