"GEO_ID","NAME","B19051_001E","B19051_001M","B19051_002E","B19051_002M","B19051_003E","B19051_003M",
"310M300US12580","Baltimore-Columbia-Towson, MD Metro Area","1045165","6536","840152","7284","205013","5397",
"310M300US12620","Bangor, ME Metro Area","60195","1491","45253","1604","14942","1462",
"310M300US12700","Barnstable Town, MA Metro Area","92582","3857","64230","3711","28352","1589",
"310M300US12940","Baton Rouge, LA Metro Area","296740","4455","232399","4983","64341","3515",
"310M300US12980","Battle Creek, MI Metro Area","52888","1350","38229","1596","14659","1106",
"310M300US13020","Bay City, MI Metro Area","43876","1199","31404","1444","12472","1022",
"310M300US13140","Beaumont-Port Arthur, TX Metro Area","152244","2134","114121","2560","38123","2333",
"310M300US13180","Beaver Dam, WI Micro Area","34648","810","26806","986","7842","740",
"310M300US13220","Beckley, WV Metro Area","47940","1629","31628","1939","16312","1489",
"310M300US13380","Bellingham, WA Metro Area","84011","2072","61958","2452","22053","1546",
"310M300US13460","Bend-Redmond, OR Metro Area","71262","1966","54703","2525","16559","2046",
"310M300US13740","Billings, MT Metro Area","69484","1700","54204","1978","15280","1333",
"310M300US13780","Binghamton, NY Metro Area","96261","2239","67039","2449","29222","1968",
"310M300US13820","Birmingham-Hoover, AL Metro Area","438479","5239","330436","5764","108043","3843",
"310M300US13900","Bismarck, ND Metro Area","54085","1264","44900","1533","9185","1149",
"310M300US13980","Blacksburg-Christiansburg-Radford, VA Metro Area","70441","2204","53359","2526","17082","1904",
"310M300US14010","Bloomington, IL Metro Area","71716","1537","58945","1654","12771","1035",
"310M300US14020","Bloomington, IN Metro Area","64040","1722","51431","1883","12609","1337",
"310M300US14100","Bloomsburg-Berwick, PA Metro Area","33824","1052","25269","1137","8555","755",
"310M300US14140","Bluefield, WV-VA Micro Area","40816","1602","25559","1618","15257","1538",
"310M300US14260","Boise City, ID Metro Area","251142","3056","197518","4107","53624","3272",
"310M300US14460","Boston-Cambridge-Newton, MA-NH Metro Area","1803269","7501","1461144","9899","342125","7610",
"310M300US14500","Boulder, CO Metro Area","123820","2004","103007","2335","20813","1687",
"310M300US14540","Bowling Green, KY Metro Area","65832","1816","50997","2010","14835","1231",
"310M300US14580","Bozeman, MT Micro Area","39644","1504","33194","1438","6450","917",
"310M300US14660","Brainerd, MN Micro Area","37034","1407","25091","1322","11943","722",
"310M300US14700","Branson, MO Micro Area","34723","2172","24403","1980","10320","1134",
"310M300US14740","Bremerton-Silverdale, WA Metro Area","101995","2068","75952","2607","26043","1620",
"310M300US14860","Bridgeport-Stamford-Norwalk, CT Metro Area","335318","3387","277562","3673","57756","2737",
"310M300US15180","Brownsville-Harlingen, TX Metro Area","120499","2424","89260","3080","31239","2214",
"310M300US15260","Brunswick, GA Metro Area","42849","2624","29471","2259","13378","1458",
"310M300US15380","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area","467259","4059","339531","4838","127728","4417",
"310M300US15500","Burlington, NC Metro Area","64369","1213","50333","1655","14036","1472",
"310M300US15540","Burlington-South Burlington, VT Metro Area","85740","1482","69277","1880","16463","1499",
"310M300US15680","California-Lexington Park, MD Metro Area","41368","1136","33704","1443","7664","1149",
"310M300US15940","Canton-Massillon, OH Metro Area","163203","2129","121817","2548","41386","2005",
"310M300US15980","Cape Coral-Fort Myers, FL Metro Area","261735","5295","164829","5166","96906","3138",
"310M300US16020","Cape Girardeau, MO-IL Metro Area","36202","1667","27044","1688","9158","1285",
"310M300US16060","Carbondale-Marion, IL Metro Area","51761","1474","36618","1954","15143","1369",
"310M300US16180","Carson City, NV Metro Area","21704","882","15203","1265","6501","828",
"310M300US16220","Casper, WY Metro Area","32059","1174","25891","1347","6168","740",
"310M300US16300","Cedar Rapids, IA Metro Area","107867","2048","87213","2546","20654","1520",
"310M300US16500","Centralia, WA Micro Area","29509","1114","19647","1344","9862","943",
"310M300US16540","Chambersburg-Waynesboro, PA Metro Area","60492","1081","44804","1682","15688","1407",
"310M300US16580","Champaign-Urbana, IL Metro Area","94941","2613","74795","2563","20146","1729",
"310M300US16620","Charleston, WV Metro Area","91529","2190","61474","2397","30055","2370",
"310M300US16660","Charleston-Mattoon, IL Micro Area","25989","1038","19221","1271","6768","938",
"310M300US16700","Charleston-North Charleston, SC Metro Area","287362","3659","225877","4343","61485","3493",
"310M300US16740","Charlotte-Concord-Gastonia, NC-SC Metro Area","917897","5135","745487","6472","172410","4780",
"310M300US16820","Charlottesville, VA Metro Area","87091","2503","68147","2536","18944","1985",
"310M300US16860","Chattanooga, TN-GA Metro Area","210802","3471","153065","4400","57737","2978",
"310M300US16940","Cheyenne, WY Metro Area","38181","1341","30214","1562","7967","1084",
"310M300US16980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area","3491635","10747","2807776","13678","683859","8261",
"310M300US17020","Chico, CA Metro Area","85531","2090","58886","2630","26645","1976",
"310M300US17060","Chillicothe, OH Micro Area","28710","1156","20110","1329","8600","981",
"310M300US17140","Cincinnati, OH-KY-IN Metro Area","841382","5082","666685","6081","174697","5317",
"310M300US17200","Claremont-Lebanon, NH-VT Micro Area","85999","2394","65381","2378","20618","1651",
"310M300US17220","Clarksburg, WV Micro Area","36135","1387","24321","1758","11814","1268",
"310M300US17300","Clarksville, TN-KY Metro Area","100564","2089","79533","2708","21031","2059",
"310M300US17340","Clearlake, CA Micro Area","24593","1484","13563","1403","11030","1137",
"310M300US17420","Cleveland, TN Metro Area","47253","1502","36140","1686","11113","1236",
"310M300US17460","Cleveland-Elyria, OH Metro Area","851882","5716","639323","6621","212559","5405",
"310M300US17660","Coeur d'Alene, ID Metro Area","58875","1834","43900","2292","14975","1764",
"310M300US17780","College Station-Bryan, TX Metro Area","91033","2432","77377","2714","13656","1835",
"310M300US17820","Colorado Springs, CO Metro Area","267621","3076","222907","3505","44714","2341",
"310M300US17860","Columbia, MO Metro Area","68848","1784","56924","2192","11924","1419",
"310M300US17900","Columbia, SC Metro Area","309016","3521","243441","4464","65575","2812",
"310M300US17980","Columbus, GA-AL Metro Area","113256","2634","83599","2935","29657","2169",
"310M300US18020","Columbus, IN Metro Area","31626","953","25115","1160","6511","820",
"310M300US18140","Columbus, OH Metro Area","779547","4511","633217","5525","146330","4920",
"310M300US18180","Concord, NH Micro Area","57531","1332","46232","1512","11299","1207",
"310M300US18260","Cookeville, TN Micro Area","45459","1197","32210","1543","13249","1155",
"310M300US18300","Coos Bay, OR Micro Area","25862","1111","15805","1414","10057","1244",
"310M300US18500","Corning, NY Micro Area","38458","1164","28637","1336","9821","767",
"310M300US18580","Corpus Christi, TX Metro Area","161353","3527","127989","3642","33364","2058",
"310M300US18700","Corvallis, OR Metro Area","34543","1077","26660","1291","7883","947",
"310M300US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","103309","3225","78793","3289","24516","1632",
"310M300US18980","Cullman, AL Micro Area","30299","1234","19559","1412","10740","1237",
"310M300US19060","Cumberland, MD-WV Metro Area","38956","1570","27412","1680","11544","1019",
"310M300US19100","Dallas-Fort Worth-Arlington, TX Metro Area","2538547","8683","2173172","11031","365375","8431",
"310M300US19140","Dalton, GA Metro Area","49692","1568","38005","1777","11687","1320",
"310M300US19180","Danville, IL Metro Area","31928","1221","21218","1129","10710","1068",
"310M300US19260","Danville, VA Micro Area","43987","1616","31391","2003","12596","1154",
"310M300US19300","Daphne-Fairhope-Foley, AL Metro Area","76779","3010","53865","3443","22914","1977",
"310M300US19340","Davenport-Moline-Rock Island, IA-IL Metro Area","153275","2342","113995","2729","39280","1949",
"310M300US19380","Dayton, OH Metro Area","328352","3664","243735","4338","84617","3295",
"310M300US19460","Decatur, AL Metro Area","57753","2008","39325","2331","18428","1940",
"310M300US19500","Decatur, IL Metro Area","44002","1353","31454","1608","12548","1085",
"310M300US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","255350","4439","161859","4571","93491","3611",
"310M300US19740","Denver-Aurora-Lakewood, CO Metro Area","1091571","4568","921616","6135","169955","4982",
"310M300US19780","Des Moines-West Des Moines, IA Metro Area","245643","2966","205472","3258","40171","2049",
"310M300US19820","Detroit-Warren-Dearborn, MI Metro Area","1689859","8548","1268517","9989","421342","6591",
"310M300US20020","Dothan, AL Metro Area","56133","1446","39227","1555","16906","1194",
"310M300US20100","Dover, DE Metro Area","64452","1537","49011","2027","15441","1536",
"310M300US20180","DuBois, PA Micro Area","29061","1313","19975","1158","9086","742",
"310M300US20220","Dubuque, IA Metro Area","37710","1062","30404","1225","7306","794",
"310M300US20260","Duluth, MN-WI Metro Area","116967","1910","83814","2377","33153","1798",
"310M300US20380","Dunn, NC Micro Area","43960","1230","35260","1388","8700","983",
"310M300US20500","Durham-Chapel Hill, NC Metro Area","217853","3128","173816","3976","44037","2651",
"310M300US20700","East Stroudsburg, PA Metro Area","57284","2360","42576","2540","14708","1631",
"310M300US20740","Eau Claire, WI Metro Area","66866","1164","51758","1402","15108","1152",
"310M300US20940","El Centro, CA Metro Area","44855","1612","32777","1672","12078","1310",
"310M300US21020","Elizabeth City, NC Micro Area","23009","1366","16160","1547","6849","1078",
"310M300US21060","Elizabethtown-Fort Knox, KY Metro Area","56261","2119","43249","2254","13012","1222",
"310M300US21140","Elkhart-Goshen, IN Metro Area","72487","1467","59441","1860","13046","1463",
"310M300US21300","Elmira, NY Metro Area","34418","1411","25258","1312","9160","763",
"310M300US21340","El Paso, TX Metro Area","268172","3196","215884","3863","52288","2814",
"310M300US21420","Enid, OK Metro Area","24859","868","19956","1252","4903","905",
"310M300US21500","Erie, PA Metro Area","109705","1868","80494","2348","29211","1836",
"310M300US21660","Eugene, OR Metro Area","147712","2024","108544","2524","39168","2105",
"310M300US21700","Eureka-Arcata-Fortuna, CA Micro Area","54230","1436","38610","1760","15620","1409",
"310M300US21780","Evansville, IN-KY Metro Area","128277","2136","100971","2442","27306","1811",
"310M300US21820","Fairbanks, AK Metro Area","33770","1901","30969","2105","2801","731",
"310M300US22020","Fargo, ND-MN Metro Area","99968","1614","85299","2016","14669","1517",
"310M300US22060","Faribault-Northfield, MN Micro Area","22895","782","18476","902","4419","639",
"310M300US22100","Farmington, MO Micro Area","24350","1203","15865","1495","8485","1151",
"310M300US22140","Farmington, NM Metro Area","43093","976","32951","1260","10142","1115",
"310M300US22180","Fayetteville, NC Metro Area","141972","2407","110461","3185","31511","1970",
"310M300US22220","Fayetteville-Springdale-Rogers, AR-MO Metro Area","196775","2360","157917","2894","38858","2600",
"310M300US22300","Findlay, OH Micro Area","31693","936","24030","1487","7663","1082",
"310M300US22380","Flagstaff, AZ Metro Area","47408","1957","37986","1859","9422","1143",
"310M300US22420","Flint, MI Metro Area","167171","2232","112170","2741","55001","2469",
"310M300US22500","Florence, SC Metro Area","76117","2104","54624","2321","21493","1718",
"310M300US22520","Florence-Muscle Shoals, AL Metro Area","59676","1716","40774","2133","18902","1340",
"310M300US22540","Fond du Lac, WI Metro Area","40815","1069","31593","1215","9222","895",
"310M300US22580","Forest City, NC Micro Area","26982","1319","17459","1503","9523","1130",
"310M300US22660","Fort Collins, CO Metro Area","131407","1911","105223","2085","26184","1598",
"310M300US22840","Fort Payne, AL Micro Area","25383","1190","17371","1362","8012","1051",
"310M300US22900","Fort Smith, AR-OK Metro Area","107196","2184","76573","2889","30623","1929",
"310M300US23060","Fort Wayne, IN Metro Area","167408","2125","131669","2479","35739","2041",
"310M300US23180","Frankfort, KY Micro Area","29694","1224","22193","1343","7501","1102",
"310M300US23420","Fresno, CA Metro Area","303216","2788","236277","4126","66939","3466",
"310M300US23460","Gadsden, AL Metro Area","38766","1489","25727","1809","13039","1320",
"310M300US23540","Gainesville, FL Metro Area","100985","3716","75083","3840","25902","2713",
"310M300US23580","Gainesville, GA Metro Area","62038","1709","49208","1938","12830","1238",
"310M300US23700","Gallup, NM Micro Area","20061","676","14001","903","6060","808",
"310M300US23900","Gettysburg, PA Metro Area","38125","1120","28068","1387","10057","1009",
"310M300US24020","Glens Falls, NY Metro Area","51614","1736","37531","1976","14083","1400",
"310M300US24060","Glenwood Springs, CO Micro Area","27781","1284","24428","1397","3353","818",
"310M300US24140","Goldsboro, NC Metro Area","47240","1353","32463","1671","14777","1433",
"310M300US24220","Grand Forks, ND-MN Metro Area","41827","1159","32583","1342","9244","927",
"310M300US24260","Grand Island, NE Metro Area","32945","908","26880","1121","6065","911",
"310M300US24300","Grand Junction, CO Metro Area","60188","1483","46116","2027","14072","1593",
"310M300US24340","Grand Rapids-Wyoming, MI Metro Area","384790","3144","308891","4243","75899","2864",
"310M300US24420","Grants Pass, OR Metro Area","35439","1093","22411","1432","13028","1059",
"310M300US24500","Great Falls, MT Metro Area","33759","967","24615","1287","9144","1077",
"310M300US24540","Greeley, CO Metro Area","102087","1317","86112","1537","15975","1378",
"310M300US24580","Green Bay, WI Metro Area","128474","1672","102573","2048","25901","1682",
"310M300US24620","Greeneville, TN Micro Area","25418","1671","16321","1445","9097","967",
"310M300US24640","Greenfield Town, MA Micro Area","30868","736","24042","1010","6826","814",
"310M300US24660","Greensboro-High Point, NC Metro Area","296476","3407","224540","4445","71936","3684",
"310M300US24780","Greenville, NC Metro Area","70019","1853","55293","2340","14726","1508",
"310M300US24860","Greenville-Anderson-Mauldin, SC Metro Area","335497","4055","255147","4649","80350","2981",
"310M300US24940","Greenwood, SC Micro Area","36461","1347","26092","1571","10369","1457",
"310M300US25020","Guayama, PR Metro Area","26740","1731","14349","1617","12391","1355",
"310M300US25060","Gulfport-Biloxi-Pascagoula, MS Metro Area","146020","3039","108564","3474","37456","2459",
"310M300US25180","Hagerstown-Martinsburg, MD-WV Metro Area","98193","2329","73314","2575","24879","2104",
"310M300US25220","Hammond, LA Metro Area","47756","1780","37053","2125","10703","1589",
"310M300US25260","Hanford-Corcoran, CA Metro Area","43090","1044","35679","1340","7411","1066",
"310M300US25420","Harrisburg-Carlisle, PA Metro Area","225120","2890","172765","3204","52355","2205",
"310M300US25500","Harrisonburg, VA Metro Area","47805","1336","38374","1596","9431","1060",
"310M300US25540","Hartford-West Hartford-East Hartford, CT Metro Area","470439","3627","367975","5205","102464","3740",
"310M300US25620","Hattiesburg, MS Metro Area","53560","1793","42510","2027","11050","1178",
"310M300US25740","Helena, MT Micro Area","31474","1227","23801","1448","7673","1078",
"310M300US25840","Hermiston-Pendleton, OR Micro Area","29799","1184","23198","1264","6601","952",
"310M300US25860","Hickory-Lenoir-Morganton, NC Metro Area","144399","2671","105559","3384","38840","2553",
"310M300US25900","Hilo, HI Micro Area","69818","1668","50715","2259","19103","1664",
"310M300US25940","Hilton Head Island-Bluffton-Beaufort, SC Metro Area","76772","2771","52013","2996","24759","1827",
"310M300US25980","Hinesville, GA Metro Area","29918","1498","24276","1350","5642","1080",
"310M300US26020","Hobbs, NM Micro Area","20793","1247","17093","1219","3700","634",
"310M300US26090","Holland, MI Micro Area","41995","1226","33482","1319","8513","1054",
"310M300US26140","Homosassa Springs, FL Metro Area","63581","2500","30937","2409","32644","1989",
"310M300US26300","Hot Springs, AR Metro Area","39309","2140","26925","1938","12384","1391",
"310M300US26380","Houma-Thibodaux, LA Metro Area","77301","2022","59515","2238","17786","1572",
"310M300US26420","Houston-The Woodlands-Sugar Land, TX Metro Area","2333038","10068","1995803","12766","337235","8756",
"310M300US26580","Huntington-Ashland, WV-KY-OH Metro Area","141737","2780","94451","3399","47286","2639",
"310M300US26620","Huntsville, AL Metro Area","175549","3344","136488","3525","39061","2533",
"310M300US26660","Huntsville, TX Micro Area","26350","2276","18279","2056","8071","1097",
"310M300US26740","Hutchinson, KS Micro Area","24934","893","18279","911","6655","752",
"310M300US26820","Idaho Falls, ID Metro Area","48326","1138","38989","1292","9337","975",
"310M300US26860","Indiana, PA Micro Area","34786","955","25744","1112","9042","960",
"310M300US26900","Indianapolis-Carmel-Anderson, IN Metro Area","765240","5281","614175","7032","151065","4238",
"310M300US26980","Iowa City, IA Metro Area","65343","1879","54208","2340","11135","1561",
"310M300US27060","Ithaca, NY Metro Area","37683","1516","29199","1511","8484","1090",
"310M300US27100","Jackson, MI Metro Area","59993","1688","43388","1740","16605","1518",
"310M300US27140","Jackson, MS Metro Area","213266","3307","165723","4050","47543","3331",
"310M300US27180","Jackson, TN Metro Area","48047","1681","33039","2013","15008","1653",
"310M300US27260","Jacksonville, FL Metro Area","551172","6310","427963","6073","123209","4882",
"310M300US27340","Jacksonville, NC Metro Area","61766","2212","50480","2548","11286","1642",
"310M300US27460","Jamestown-Dunkirk-Fredonia, NY Micro Area","51705","1835","34776","1983","16929","1424",
"310M300US27500","Janesville-Beloit, WI Metro Area","63222","1247","47699","1514","15523","1181",
"310M300US27620","Jefferson City, MO Metro Area","55366","1722","41714","1874","13652","1279",
"310M300US27740","Johnson City, TN Metro Area","83349","2077","58775","2338","24574","1491",
"310M300US27780","Johnstown, PA Metro Area","56443","1390","38465","1521","17978","1218",
"310M300US27860","Jonesboro, AR Metro Area","49513","1437","38583","1854","10930","1234",
"310M300US27900","Joplin, MO Metro Area","67380","1615","52398","1949","14982","1450",
"310M300US27980","Kahului-Wailuku-Lahaina, HI Metro Area","53667","1944","43137","1846","10530","1148",
"310M300US28020","Kalamazoo-Portage, MI Metro Area","131673","2267","100809","2760","30864","1808",
"310M300US28060","Kalispell, MT Micro Area","39279","1534","29030","1846","10249","1193",
"310M300US28100","Kankakee, IL Metro Area","39314","1235","30258","1428","9056","969",
"310M300US28140","Kansas City, MO-KS Metro Area","816569","4977","662069","5987","154500","4087",
"310M300US28180","Kapaa, HI Micro Area","23214","1021","18583","1171","4631","779",
"310M300US28300","Keene, NH Micro Area","29428","1274","22471","1471","6957","925",
"310M300US28420","Kennewick-Richland, WA Metro Area","96337","1460","77209","2222","19128","1613",
"310M300US28580","Key West, FL Micro Area","30318","1827","22913","1698","7405","744",
"310M300US28660","Killeen-Temple, TX Metro Area","150422","3080","121575","3808","28847","2376",
"310M300US28700","Kingsport-Bristol-Bristol, TN-VA Metro Area","123757","2715","81679","2874","42078","2867",
"310M300US28740","Kingston, NY Metro Area","68298","2281","52161","2530","16137","1511",
"310M300US28900","Klamath Falls, OR Micro Area","26359","1213","18347","1209","8012","929",
"310M300US28940","Knoxville, TN Metro Area","344803","4493","254624","5311","90179","3479",
"310M300US29020","Kokomo, IN Metro Area","34195","1167","23274","1571","10921","1411",
"310M300US29100","La Crosse-Onalaska, WI-MN Metro Area","55390","1080","43083","1819","12307","1406",
"310M300US29180","Lafayette, LA Metro Area","177425","3076","136404","4048","41021","3036",
"310M300US29200","Lafayette-West Lafayette, IN Metro Area","80560","1877","66830","2174","13730","1578",
"310M300US29300","LaGrange, GA Micro Area","24493","1292","18638","1298","5855","888",
"310M300US29340","Lake Charles, LA Metro Area","79226","2358","58404","2665","20822","1760",
"310M300US29380","Lake City, FL Micro Area","24215","1165","15589","1438","8626","1226",
"310M300US29420","Lake Havasu City-Kingman, AZ Metro Area","84876","2775","47590","2559","37286","2057",
"310M300US29460","Lakeland-Winter Haven, FL Metro Area","226429","3850","154715","4156","71714","3118",
"310M300US29540","Lancaster, PA Metro Area","196807","2063","157036","2612","39771","1885",
"310M300US29620","Lansing-East Lansing, MI Metro Area","185389","2102","142990","2799","42399","2155",
"310M300US29700","Laredo, TX Metro Area","73483","1469","58722","1960","14761","1657",
"310M300US29740","Las Cruces, NM Metro Area","75759","2038","56729","2530","19030","1875",
"310M300US29820","Las Vegas-Henderson-Paradise, NV Metro Area","755258","5554","593561","6582","161697","4339",
"310M300US29860","Laurel, MS Micro Area","31111","1451","21954","1421","9157","1131",
"310M300US29940","Lawrence, KS Metro Area","45572","1406","39311","1543","6261","979",
"310M300US30020","Lawton, OK Metro Area","45111","1590","35538","1736","9573","1092",
"310M300US30140","Lebanon, PA Metro Area","51143","1532","37806","1808","13337","1352",
"310M300US30300","Lewiston, ID-WA Metro Area","26373","986","18073","1079","8300","1063",
"310M300US30340","Lewiston-Auburn, ME Metro Area","44917","1105","34582","1424","10335","919",
"310M300US30460","Lexington-Fayette, KY Metro Area","197789","2430","160591","3047","37198","2112",
"310M300US30620","Lima, OH Metro Area","39982","1213","29536","1491","10446","1193",
"310M300US30700","Lincoln, NE Metro Area","128292","2185","107832","2501","20460","1635",
"310M300US30780","Little Rock-North Little Rock-Conway, AR Metro Area","285036","3859","217680","4611","67356","3573",
"310M300US30860","Logan, UT-ID Metro Area","41158","970","35496","1132","5662","794",
"310M300US30940","London, KY Micro Area","44859","1819","28934","1961","15925","1775",
"310M300US30980","Longview, TX Metro Area","77356","1738","60121","2348","17235","1748",
"310M300US31020","Longview, WA Metro Area","40170","934","27057","1513","13113","1384",
"310M300US31080","Los Angeles-Long Beach-Anaheim, CA Metro Area","4337807","9691","3578470","11662","759337","9607",
"310M300US31140","Louisville/Jefferson County, KY-IN Metro Area","501827","3763","392810","4967","109017","3256",
"310M300US31180","Lubbock, TX Metro Area","116122","2219","95775","2437","20347","2017",
"310M300US31260","Lufkin, TX Micro Area","30210","1391","21683","1812","8527","1345",
"310M300US31300","Lumberton, NC Micro Area","45123","984","30838","1323","14285","1278",
"310M300US31340","Lynchburg, VA Metro Area","97679","2484","71284","2840","26395","2017",
"310M300US31420","Macon-Bibb County, GA Metro Area","86633","2299","60178","2848","26455","1968",
"310M300US31460","Madera, CA Metro Area","44369","1495","32985","1938","11384","1409",
"310M300US31540","Madison, WI Metro Area","265172","2777","222443","3511","42729","2360",
"310M300US31700","Manchester-Nashua, NH Metro Area","158777","1766","130367","2449","28410","2001",
"310M300US31740","Manhattan, KS Metro Area","34357","1548","28716","1551","5641","924",
"310M300US31820","Manitowoc, WI Micro Area","34234","955","26136","1281","8098","791",
"310M300US31860","Mankato-North Mankato, MN Metro Area","37898","1128","31196","1388","6702","827",
"310M300US31900","Mansfield, OH Metro Area","48437","1420","34529","1602","13908","1249",
"310M300US31940","Marinette, WI-MI Micro Area","28955","1118","19091","1176","9864","847",
"310M300US31980","Marion, IN Micro Area","26528","1025","18808","1161","7720","984",
"310M300US32020","Marion, OH Micro Area","25114","1713","16645","1628","8469","1208",
"310M300US32100","Marquette, MI Micro Area","25822","873","17802","1236","8020","854",
"310M300US32220","Marshall, TX Micro Area","23742","1173","18614","1313","5128","913",
"310M300US32300","Martinsville, VA Micro Area","28162","1478","18808","1622","9354","1244",
"310M300US32420","Mayagüez, PR Metro Area","35033","1748","15854","1802","19179","1751",
"310M300US32580","McAllen-Edinburg-Mission, TX Metro Area","234716","4137","187032","4878","47684","3443",
"310M300US32740","Meadville, PA Micro Area","33955","1132","24071","1275","9884","786",
"310M300US32780","Medford, OR Metro Area","86745","1916","61789","2541","24956","1925",
"310M300US32820","Memphis, TN-MS-AR Metro Area","501107","4880","397326","5030","103781","4152",
"310M300US32900","Merced, CA Metro Area","77713","1471","60773","2047","16940","1698",
"310M300US32940","Meridian, MS Micro Area","37269","1870","26030","1831","11239","1434",
"310M300US33100","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","2098686","10758","1620374","12544","478312","9255",
"310M300US33140","Michigan City-La Porte, IN Metro Area","42074","1553","32596","1944","9478","1204",
"310M300US33220","Midland, MI Metro Area","34381","705","25415","989","8966","801",
"310M300US33260","Midland, TX Metro Area","57814","1415","50964","1246","6850","1003",
"310M300US33340","Milwaukee-Waukesha-West Allis, WI Metro Area","626328","3789","485662","5497","140666","4023",
"310M300US33460","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","1363277","5547","1121127","6797","242150","4710",
"310M300US33500","Minot, ND Micro Area","31479","1506","27269","1652","4210","661",
"310M300US33540","Missoula, MT Metro Area","47725","1317","37910","1576","9815","1255",
"310M300US33660","Mobile, AL Metro Area","157141","2741","116091","3297","41050","2723",
"310M300US33700","Modesto, CA Metro Area","172881","1805","133412","2808","39469","2584",
"310M300US33740","Monroe, LA Metro Area","62201","2079","44804","2398","17397","1660",
"310M300US33780","Monroe, MI Metro Area","58789","1096","42870","1541","15919","1196",
"310M300US33860","Montgomery, AL Metro Area","145847","2525","108415","3422","37432","2429",
"310M300US33980","Morehead City, NC Micro Area","27506","1324","18729","1329","8777","801",
"310M300US34060","Morgantown, WV Metro Area","50521","1644","38615","2031","11906","1381",
"310M300US34100","Morristown, TN Metro Area","43944","1511","30506","1942","13438","1598",
"310M300US34180","Moses Lake, WA Micro Area","28351","1435","21170","1595","7181","992",
"310M300US34340","Mount Airy, NC Micro Area","28261","1086","18049","1336","10212","1010",
"310M300US34380","Mount Pleasant, MI Micro Area","23920","955","18330","1196","5590","857",
"310M300US34580","Mount Vernon-Anacortes, WA Metro Area","46423","1167","33701","1302","12722","899",
