"GEO_ID","NAME","B19051_001E","B19051_001M","B19051_002E","B19051_002M","B19051_003E","B19051_003M",
"310M500US14660","Brainerd, MN Micro Area","42098","1216","30912","1267","11186","823",
"310M500US14740","Bremerton-Silverdale-Port Orchard, WA Metro Area","107525","1905","84145","2586","23380","1746",
"310M500US14860","Bridgeport-Stamford-Norwalk, CT Metro Area","340557","3374","276317","4260","64240","3024",
"310M500US15180","Brownsville-Harlingen, TX Metro Area","129307","2801","99370","3082","29937","2356",
"310M500US15260","Brunswick, GA Metro Area","47730","2471","33455","2351","14275","1750",
"310M500US15380","Buffalo-Cheektowaga, NY Metro Area","488951","4886","357563","5844","131388","4195",
"310M500US15500","Burlington, NC Metro Area","64316","1763","48078","2141","16238","1332",
"310M500US15540","Burlington-South Burlington, VT Metro Area","89859","1477","71868","2160","17991","1558",
"310M500US15680","California-Lexington Park, MD Metro Area","40320","1645","32428","2146","7892","1614",
"310M500US15940","Canton-Massillon, OH Metro Area","165718","2276","123376","2809","42342","2448",
"310M500US15980","Cape Coral-Fort Myers, FL Metro Area","286887","5798","180445","5393","106442","3909",
"310M500US16020","Cape Girardeau, MO-IL Metro Area","38214","1486","29348","1650","8866","1253",
"310M500US16060","Carbondale-Marion, IL Metro Area","56518","1681","41554","2051","14964","1395",
"310M500US16180","Carson City, NV Metro Area","22703","906","15949","1123","6754","912",
"310M500US16220","Casper, WY Metro Area","33044","1230","26786","1557","6258","846",
"310M500US16300","Cedar Rapids, IA Metro Area","112373","1652","88437","2478","23936","1860",
"310M500US16500","Centralia, WA Micro Area","31879","1111","21265","1364","10614","1123",
"310M500US16540","Chambersburg-Waynesboro, PA Metro Area","60260","1627","44478","2087","15782","1526",
"310M500US16580","Champaign-Urbana, IL Metro Area","88700","2661","69011","2951","19689","2042",
"310M500US16620","Charleston, WV Metro Area","109452","2798","72008","3458","37444","2704",
"310M500US16700","Charleston-North Charleston, SC Metro Area","303976","4421","243259","4692","60717","3171",
"310M500US16740","Charlotte-Concord-Gastonia, NC-SC Metro Area","982241","6569","800541","8364","181700","5442",
"310M500US16820","Charlottesville, VA Metro Area","87274","2316","67894","2558","19380","2053",
"310M500US16860","Chattanooga, TN-GA Metro Area","222950","3115","165578","3615","57372","2591",
"310M500US16940","Cheyenne, WY Metro Area","41739","990","32005","1699","9734","1310",
"310M500US16980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area","3539174","8877","2824070","14819","715104","11503",
"310M500US17020","Chico, CA Metro Area","77651","1790","56045","2552","21606","1905",
"310M500US17060","Chillicothe, OH Micro Area","28365","1372","19911","1499","8454","1169",
"310M500US17140","Cincinnati, OH-KY-IN Metro Area","878645","6040","691123","7241","187522","5278",
"310M500US17220","Clarksburg, WV Micro Area","35284","2004","24689","1928","10595","1333",
"310M500US17300","Clarksville, TN-KY Metro Area","115195","2311","90385","2878","24810","2194",
"310M500US17340","Clearlake, CA Micro Area","25968","1699","17474","1918","8494","1228",
"310M500US17420","Cleveland, TN Metro Area","46936","1554","35049","1656","11887","1322",
"310M500US17460","Cleveland-Elyria, OH Metro Area","872626","5551","645118","6515","227508","5600",
"310M500US17660","Coeur d'Alene, ID Metro Area","65283","1428","49277","2009","16006","1535",
"310M500US17780","College Station-Bryan, TX Metro Area","94597","3101","79207","3191","15390","1927",
"310M500US17820","Colorado Springs, CO Metro Area","275778","2861","222991","3614","52787","3018",
"310M500US17860","Columbia, MO Metro Area","80127","2280","65561","2329","14566","1702",
"310M500US17900","Columbia, SC Metro Area","317998","4633","242258","5397","75740","3511",
"310M500US17980","Columbus, GA-AL Metro Area","119728","2495","88982","3291","30746","2518",
"310M500US18020","Columbus, IN Metro Area","30383","1357","24006","1611","6377","1079",
"310M500US18140","Columbus, OH Metro Area","817086","5499","670929","7047","146157","4743",
"310M500US18180","Concord, NH Micro Area","60017","1417","48053","1849","11964","1261",
"310M500US18260","Cookeville, TN Micro Area","44812","1535","31153","1730","13659","1285",
"310M500US18300","Coos Bay, OR Micro Area","27643","1168","16746","1571","10897","1318",
"310M500US18500","Corning, NY Micro Area","39283","1536","28420","1657","10863","1053",
"310M500US18580","Corpus Christi, TX Metro Area","153066","3314","120245","3531","32821","2352",
"310M500US18700","Corvallis, OR Metro Area","37378","988","29520","1225","7858","1036",
"310M500US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","102572","3948","77682","3647","24890","1990",
"310M500US18980","Cullman, AL Micro Area","32090","1233","22746","1100","9344","998",
"310M500US19060","Cumberland, MD-WV Metro Area","36430","1689","22062","1751","14368","1407",
"310M500US19100","Dallas-Fort Worth-Arlington, TX Metro Area","2635017","10740","2250291","13898","384726","9648",
"310M500US19140","Dalton, GA Metro Area","50267","1587","39747","1989","10520","1273",
"310M500US19180","Danville, IL Metro Area","31154","1241","21752","1497","9402","1007",
"310M500US19260","Danville, VA Micro Area","44049","1347","30783","1306","13266","1200",
"310M500US19300","Daphne-Fairhope-Foley, AL Metro Area","82325","3231","56920","3088","25405","2311",
"310M500US19340","Davenport-Moline-Rock Island, IA-IL Metro Area","155389","2635","116653","3093","38736","2251",
"310M500US19430","Dayton-Kettering, OH Metro Area","332258","3114","249813","3748","82445","3294",
"310M500US19460","Decatur, AL Metro Area","59315","2029","40620","2178","18695","1680",
"310M500US19500","Decatur, IL Metro Area","42741","1439","28009","1850","14732","1585",
"310M500US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","263915","4347","175370","4732","88545","3312",
"310M500US19740","Denver-Aurora-Lakewood, CO Metro Area","1152457","4669","974983","6960","177474","5905",
"310M500US19780","Des Moines-West Des Moines, IA Metro Area","280056","2627","229158","3875","50898","2626",
"310M500US19820","Detroit-Warren-Dearborn, MI Metro Area","1720610","8462","1298687","9569","421923","6549",
"310M500US20020","Dothan, AL Metro Area","56795","1484","39648","1609","17147","1087",
"310M500US20100","Dover, DE Metro Area","68023","1807","50504","1940","17519","1657",
"310M500US20140","Dublin, GA Micro Area","23634","1671","16789","1535","6845","945",
"310M500US20180","DuBois, PA Micro Area","31990","1085","21908","1291","10082","912",
"310M500US20220","Dubuque, IA Metro Area","38345","1198","30706","1440","7639","925",
"310M500US20260","Duluth, MN-WI Metro Area","124913","1945","90962","2362","33951","1656",
"310M500US20500","Durham-Chapel Hill, NC Metro Area","255271","3668","202376","4733","52895","2860",
"310M500US20700","East Stroudsburg, PA Metro Area","56274","3491","43768","3008","12506","1840",
"310M500US20740","Eau Claire, WI Metro Area","67096","1713","53011","2100","14085","1276",
"310M500US20940","El Centro, CA Metro Area","48182","1865","35754","2003","12428","1468",
"310M500US21060","Elizabethtown-Fort Knox, KY Metro Area","58590","1916","43983","1960","14607","1469",
"310M500US21140","Elkhart-Goshen, IN Metro Area","68553","2110","53313","2306","15240","1825",
"310M500US21300","Elmira, NY Metro Area","33490","1396","23775","1460","9715","1102",
"310M500US21340","El Paso, TX Metro Area","270137","3599","217197","4556","52940","3281",
"310M500US21420","Enid, OK Metro Area","23683","1060","18588","1242","5095","772",
"310M500US21500","Erie, PA Metro Area","110128","1696","81481","2236","28647","1953",
"310M500US21660","Eugene-Springfield, OR Metro Area","155696","2263","115697","2948","39999","2119",
"310M500US21700","Eureka-Arcata, CA Micro Area","55692","1614","40508","2043","15184","1515",
"310M500US21780","Evansville, IN-KY Metro Area","129971","2393","101117","3056","28854","2007",
"310M500US21820","Fairbanks, AK Metro Area","35556","1761","30202","2127","5354","1011",
"310M500US22020","Fargo, ND-MN Metro Area","104097","1786","88701","2275","15396","1578",
"310M500US22060","Faribault-Northfield, MN Micro Area","22861","976","18035","1040","4826","659",
"310M500US22100","Farmington, MO Micro Area","24021","1390","18104","1647","5917","909",
"310M500US22140","Farmington, NM Metro Area","42561","1448","30893","1761","11668","1124",
"310M500US22180","Fayetteville, NC Metro Area","193936","2618","149796","3003","44140","2327",
"310M500US22220","Fayetteville-Springdale-Rogers, AR Metro Area","196683","3132","156601","3955","40082","3011",
"310M500US22300","Findlay, OH Micro Area","32490","1063","25861","1421","6629","980",
"310M500US22380","Flagstaff, AZ Metro Area","48993","2018","38616","2240","10377","1286",
"310M500US22420","Flint, MI Metro Area","169247","2251","116487","2762","52760","2730",
"310M500US22500","Florence, SC Metro Area","77848","2045","56324","2658","21524","1994",
"310M500US22520","Florence-Muscle Shoals, AL Metro Area","60837","2000","39648","2373","21189","1704",
"310M500US22540","Fond du Lac, WI Metro Area","42604","1050","32583","1283","10021","846",
"310M500US22580","Forest City, NC Micro Area","27970","1392","18643","1666","9327","1278",
"310M500US22660","Fort Collins, CO Metro Area","146638","1931","118081","2886","28557","2246",
"310M500US22840","Fort Payne, AL Micro Area","24880","1347","18261","1499","6619","986",
"310M500US22900","Fort Smith, AR-OK Metro Area","98307","2154","68572","2494","29735","2012",
"310M500US23060","Fort Wayne, IN Metro Area","160462","2135","129489","2801","30973","2071",
"310M500US23180","Frankfort, KY Micro Area","30532","916","23331","1165","7201","1062",
"310M500US23420","Fresno, CA Metro Area","315974","2193","244706","4189","71268","3307",
"310M500US23460","Gadsden, AL Metro Area","40053","1930","27302","2148","12751","1431",
"310M500US23540","Gainesville, FL Metro Area","126736","3440","93485","3803","33251","2609",
"310M500US23580","Gainesville, GA Metro Area","65625","2079","51112","2082","14513","1333",
"310M500US23700","Gallup, NM Micro Area","21719","821","15242","1089","6477","881",
"310M500US23900","Gettysburg, PA Metro Area","38703","1303","29213","1349","9490","950",
"310M500US24020","Glens Falls, NY Metro Area","53686","1838","40060","2214","13626","1271",
"310M500US24060","Glenwood Springs, CO Micro Area","32269","1657","27589","1832","4680","1155",
"310M500US24140","Goldsboro, NC Metro Area","48482","1541","35871","1970","12611","1765",
"310M500US24220","Grand Forks, ND-MN Metro Area","44724","1048","36015","1546","8709","1257",
"310M500US24260","Grand Island, NE Metro Area","30529","667","24473","964","6056","946",
"310M500US24300","Grand Junction, CO Metro Area","63644","1525","47740","2308","15904","1499",
"310M500US24340","Grand Rapids-Kentwood, MI Metro Area","396763","3323","315514","4238","81249","2953",
"310M500US24420","Grants Pass, OR Metro Area","35206","1163","23983","1462","11223","1345",
"310M500US24500","Great Falls, MT Metro Area","32816","1153","24048","1440","8768","966",
"310M500US24540","Greeley, CO Metro Area","111298","1402","93282","1975","18016","1691",
"310M500US24580","Green Bay, WI Metro Area","132099","1493","102709","2486","29390","2386",
"310M500US24620","Greeneville, TN Micro Area","28323","1448","18905","1515","9418","1261",
"310M500US24660","Greensboro-High Point, NC Metro Area","301529","4320","230328","5533","71201","3603",
"310M500US24780","Greenville, NC Metro Area","70926","2307","54783","2413","16143","1835",
"310M500US24860","Greenville-Anderson, SC Metro Area","349480","4662","269608","5338","79872","3707",
"310M500US24940","Greenwood, SC Micro Area","28544","1097","19918","1473","8626","1087",
"310M500US25020","Guayama, PR Metro Area","24247","1922","10892","1646","13355","1430",
"310M500US25060","Gulfport-Biloxi, MS Metro Area","159081","4541","116053","4834","43028","3439",
"310M500US25180","Hagerstown-Martinsburg, MD-WV Metro Area","110354","2842","82360","3039","27994","1985",
"310M500US25220","Hammond, LA Metro Area","46526","2273","34997","2603","11529","1492",
"310M500US25260","Hanford-Corcoran, CA Metro Area","44761","1150","36337","1726","8424","1269",
"310M500US25420","Harrisburg-Carlisle, PA Metro Area","234365","3125","182113","4126","52252","2846",
"310M500US25500","Harrisonburg, VA Metro Area","47098","1540","37343","1859","9755","1075",
"310M500US25540","Hartford-East Hartford-Middletown, CT Metro Area","476867","4280","368616","5687","108251","4229",
"310M500US25620","Hattiesburg, MS Metro Area","59170","2211","45482","2765","13688","2041",
"310M500US25720","Heber, UT Micro Area","23270","1439","19862","1428","3408","805",
"310M500US25740","Helena, MT Micro Area","31853","1377","23984","1451","7869","921",
"310M500US25840","Hermiston-Pendleton, OR Micro Area","31467","1164","24748","1346","6719","888",
"310M500US25860","Hickory-Lenoir-Morganton, NC Metro Area","146324","3005","108058","3157","38266","2458",
"310M500US25900","Hilo, HI Micro Area","71193","2209","53218","2729","17975","1931",
"310M500US25940","Hilton Head Island-Bluffton, SC Metro Area","84094","2414","56919","3073","27175","1971",
"310M500US25980","Hinesville, GA Metro Area","29973","1975","22848","1953","7125","1438",
"310M500US26020","Hobbs, NM Micro Area","24478","879","19839","1080","4639","923",
"310M500US26090","Holland, MI Micro Area","43667","1438","32811","1722","10856","1199",
"310M500US26140","Homosassa Springs, FL Metro Area","64448","2659","33354","2822","31094","2031",
"310M500US26300","Hot Springs, AR Metro Area","41743","1957","28633","2230","13110","1557",
"310M500US26380","Houma-Thibodaux, LA Metro Area","76932","2242","56506","2857","20426","2049",
"310M500US26420","Houston-The Woodlands-Sugar Land, TX Metro Area","2436438","12238","2073974","15531","362464","10837",
"310M500US26580","Huntington-Ashland, WV-KY-OH Metro Area","136687","2793","92228","3213","44459","2527",
"310M500US26620","Huntsville, AL Metro Area","187898","3068","148087","3837","39811","2699",
"310M500US26660","Huntsville, TX Micro Area","22201","1485","17554","1791","4647","1096",
"310M500US26740","Hutchinson, KS Micro Area","25031","1042","18608","1435","6423","1152",
"310M500US26820","Idaho Falls, ID Metro Area","51152","1160","41496","1599","9656","1267",
"310M500US26860","Indiana, PA Micro Area","30704","1696","21131","1651","9573","881",
"310M500US26900","Indianapolis-Carmel-Anderson, IN Metro Area","793781","6186","634521","8392","159260","6088",
"310M500US26980","Iowa City, IA Metro Area","70169","1860","58740","2119","11429","1241",
"310M500US27060","Ithaca, NY Metro Area","40322","1657","31738","2091","8584","1269",
"310M500US27100","Jackson, MI Metro Area","61403","1713","43497","2061","17906","1564",
"310M500US27140","Jackson, MS Metro Area","218853","4096","171204","5100","47649","3507",
"310M500US27180","Jackson, TN Metro Area","70379","1863","52088","2147","18291","1503",
"310M500US27260","Jacksonville, FL Metro Area","584381","5888","459792","7593","124589","5758",
"310M500US27340","Jacksonville, NC Metro Area","63604","2606","50628","3190","12976","2279",
"310M500US27460","Jamestown-Dunkirk-Fredonia, NY Micro Area","55345","1629","36658","1785","18687","1237",
"310M500US27500","Janesville-Beloit, WI Metro Area","65316","1200","49305","1950","16011","1441",
"310M500US27600","Jefferson, GA Micro Area","25180","831","19855","1050","5325","797",
"310M500US27620","Jefferson City, MO Metro Area","59727","1633","44628","2021","15099","1654",
"310M500US27740","Johnson City, TN Metro Area","89021","2312","64118","3079","24903","2036",
"310M500US27780","Johnstown, PA Metro Area","56490","1468","37272","1801","19218","1473",
"310M500US27860","Jonesboro, AR Metro Area","51288","1599","38851","2023","12437","1624",
"310M500US27900","Joplin, MO Metro Area","67167","2039","51753","2315","15414","1620",
"310M500US27980","Kahului-Wailuku-Lahaina, HI Metro Area","54744","2300","42875","2272","11869","1489",
"310M500US28020","Kalamazoo-Portage, MI Metro Area","103196","2059","79645","2445","23551","1787",
"310M500US28060","Kalispell, MT Micro Area","40681","1861","31507","1970","9174","1358",
"310M500US28100","Kankakee, IL Metro Area","39583","1246","30746","1435","8837","989",
"310M500US28140","Kansas City, MO-KS Metro Area","844310","6030","678642","6545","165668","5149",
"310M500US28180","Kapaa, HI Micro Area","22898","1313","17762","1442","5136","862",
"310M500US28300","Keene, NH Micro Area","29698","1434","22098","1418","7600","929",
"310M500US28420","Kennewick-Richland, WA Metro Area","101840","1630","80060","2558","21780","1841",
"310M500US28580","Key West, FL Micro Area","32839","2048","24226","1901","8613","1066",
"310M500US28660","Killeen-Temple, TX Metro Area","157088","3090","124319","3613","32769","2556",
"310M500US28700","Kingsport-Bristol, TN-VA Metro Area","130928","2612","90437","2783","40491","2020",
"310M500US28740","Kingston, NY Metro Area","69376","2070","51175","2362","18201","1548",
"310M500US28900","Klamath Falls, OR Micro Area","29357","1030","20967","1304","8390","1012",
"310M500US28940","Knoxville, TN Metro Area","347927","4325","253716","5141","94211","3950",
"310M500US29020","Kokomo, IN Metro Area","34151","1382","24709","1440","9442","896",
"310M500US29100","La Crosse-Onalaska, WI-MN Metro Area","56515","1115","44603","1436","11912","996",
"310M500US29180","Lafayette, LA Metro Area","184313","3538","137729","5133","46584","3902",
"310M500US29200","Lafayette-West Lafayette, IN Metro Area","89655","1922","71838","2150","17817","1865",
"310M500US29300","LaGrange, GA-AL Micro Area","38076","1563","27141","2296","10935","1673",
"310M500US29340","Lake Charles, LA Metro Area","79505","2716","60275","3198","19230","1938",
"310M500US29380","Lake City, FL Micro Area","25240","1483","18080","1507","7160","1149",
"310M500US29420","Lake Havasu City-Kingman, AZ Metro Area","91095","3289","52551","3020","38544","2249",
"310M500US29460","Lakeland-Winter Haven, FL Metro Area","238629","5267","163627","5204","75002","3698",
"310M500US29540","Lancaster, PA Metro Area","204701","1948","161668","3349","43033","2826",
"310M500US29620","Lansing-East Lansing, MI Metro Area","215854","2497","165538","3118","50316","2645",
"310M500US29700","Laredo, TX Metro Area","76326","2150","66532","2478","9794","1290",
"310M500US29740","Las Cruces, NM Metro Area","79094","2411","56327","3224","22767","2340",
"310M500US29820","Las Vegas-Henderson-Paradise, NV Metro Area","813607","7174","631544","7805","182063","6402",
"310M500US29860","Laurel, MS Micro Area","30018","1778","20506","1903","9512","1499",
"310M500US29940","Lawrence, KS Metro Area","48508","1329","41860","1509","6648","964",
"310M500US30020","Lawton, OK Metro Area","44127","1865","34247","1851","9880","1078",
"310M500US30100","Lebanon, NH-VT Micro Area","90015","2342","66721","2709","23294","1720",
"310M500US30140","Lebanon, PA Metro Area","53861","1156","42533","1429","11328","1133",
"310M500US30300","Lewiston, ID-WA Metro Area","26915","1197","19548","1057","7367","1011",
"310M500US30340","Lewiston-Auburn, ME Metro Area","45924","1374","35202","1848","10722","1512",
"310M500US30460","Lexington-Fayette, KY Metro Area","205914","2825","164784","3417","41130","2456",
"310M500US30620","Lima, OH Metro Area","40460","1224","30268","1480","10192","1137",
"310M500US30700","Lincoln, NE Metro Area","135008","2154","111969","2519","23039","1754",
"310M500US30780","Little Rock-North Little Rock-Conway, AR Metro Area","288565","3710","219094","5080","69471","3298",
"310M500US30860","Logan, UT-ID Metro Area","45043","1221","37925","1418","7118","1049",
"310M500US30940","London, KY Micro Area","54207","2192","33578","2179","20629","1873",
"310M500US30980","Longview, TX Metro Area","102964","2338","77714","2358","25250","1943",
"310M500US31020","Longview, WA Metro Area","42790","1091","28654","1560","14136","1340",
"310M500US31080","Los Angeles-Long Beach-Anaheim, CA Metro Area","4372678","11595","3603934","15133","768744","9190",
"310M500US31140","Louisville/Jefferson County, KY-IN Metro Area","495246","3949","385733","4953","109513","3708",
"310M500US31180","Lubbock, TX Metro Area","121838","2455","100024","2918","21814","2115",
"310M500US31260","Lufkin, TX Micro Area","32293","1229","25574","1272","6719","897",
"310M500US31300","Lumberton, NC Micro Area","46272","863","29280","1332","16992","1304",
"310M500US31340","Lynchburg, VA Metro Area","102879","2575","75689","2571","27190","1805",
"310M500US31420","Macon-Bibb County, GA Metro Area","85864","2651","62954","3015","22910","2010",
"310M500US31460","Madera, CA Metro Area","44387","1836","34789","1779","9598","1249",
"310M500US31540","Madison, WI Metro Area","279014","2334","228741","3060","50273","2657",
"310M500US31700","Manchester-Nashua, NH Metro Area","162588","2111","131611","2520","30977","2239",
"310M500US31740","Manhattan, KS Metro Area","46526","1842","39284","1924","7242","1045",
"310M500US31820","Manitowoc, WI Micro Area","33831","769","24202","995","9629","806",
"310M500US31860","Mankato, MN Metro Area","39791","1123","32192","1451","7599","926",
"310M500US31900","Mansfield, OH Metro Area","49812","1271","36041","1583","13771","1133",
"310M500US31940","Marinette, WI-MI Micro Area","29149","1274","19868","1296","9281","727",
"310M500US31980","Marion, IN Micro Area","27127","1116","18942","1487","8185","1063",
"310M500US32020","Marion, OH Micro Area","25013","1085","18469","1399","6544","945",
"310M500US32100","Marquette, MI Micro Area","27981","1092","20153","1173","7828","790",
"310M500US32300","Martinsville, VA Micro Area","24448","1520","15379","1565","9069","1027",
"310M500US32420","Mayagüez, PR Metro Area","37341","1847","17998","1686","19343","1597",
"310M500US32580","McAllen-Edinburg-Mission, TX Metro Area","247544","3892","199180","4854","48364","3378",
"310M500US32740","Meadville, PA Micro Area","35387","1116","25139","1257","10248","770",
"310M500US32780","Medford, OR Metro Area","87800","2140","59054","2878","28746","2168",
"310M500US32820","Memphis, TN-MS-AR Metro Area","505048","4786","402018","6079","103030","4817",
"310M500US32900","Merced, CA Metro Area","80645","1718","65938","1951","14707","1499",
"310M500US32940","Meridian, MS Micro Area","39404","2011","27986","2167","11418","1733",
"310M500US33100","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","2187192","11717","1693710","12513","493482","8730",
"310M500US33140","Michigan City-La Porte, IN Metro Area","43100","1560","32990","1894","10110","1138",
"310M500US33220","Midland, MI Metro Area","34350","934","24775","1147","9575","945",
"310M500US33260","Midland, TX Metro Area","61159","1455","53944","2095","7215","1776",
"310M500US33340","Milwaukee-Waukesha, WI Metro Area","635351","4025","490012","5948","145339","4340",
"310M500US33460","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","1396025","5408","1141706","6781","254319","5026",
"310M500US33500","Minot, ND Micro Area","32424","1616","27734","1692","4690","923",
"310M500US33540","Missoula, MT Metro Area","50853","1509","41010","1707","9843","1045",
"310M500US33660","Mobile, AL Metro Area","161217","2936","115814","3557","45403","2932",
"310M500US33700","Modesto, CA Metro Area","174698","2116","136681","3027","38017","2889",
"310M500US33740","Monroe, LA Metro Area","77194","2452","54727","2615","22467","2072",
"310M500US33780","Monroe, MI Metro Area","60875","1293","43578","1805","17297","1518",
"310M500US33860","Montgomery, AL Metro Area","145250","3077","111369","3874","33881","2535",
"310M500US33980","Morehead City, NC Micro Area","28962","1649","20038","1549","8924","730",
"310M500US34060","Morgantown, WV Metro Area","53129","1732","41503","2024","11626","1457",
"310M500US34100","Morristown, TN Metro Area","55874","1674","39821","2218","16053","1591",
"310M500US34180","Moses Lake, WA Micro Area","30866","1944","23480","2130","7386","1032",
"310M500US34340","Mount Airy, NC Micro Area","28408","1215","18590","1205","9818","967",
"310M500US34380","Mount Pleasant, MI Micro Area","24690","969","18509","1177","6181","844",
"310M500US34580","Mount Vernon-Anacortes, WA Metro Area","49043","1429","34959","1843","14084","1254",
"310M500US34620","Muncie, IN Metro Area","45640","1858","32032","2096","13608","1488",
"310M500US34740","Muskegon, MI Metro Area","66148","1782","46234","2194","19914","1541",
"310M500US34780","Muskogee, OK Micro Area","26842","769","19272","1054","7570","886",
