"GEO_ID","NAME","B19051_001E","B19051_001M","B19051_002E","B19051_002M","B19051_003E","B19051_003M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!With earnings","Margin of Error!!Total!!With earnings","Estimate!!Total!!No earnings","Margin of Error!!Total!!No earnings",
"310M300US33740","Monroe, LA Metro Area","66881","2191","48947","2316","17934","2040",
"310M300US33780","Monroe, MI Metro Area","59528","1330","43861","1588","15667","1290",
"310M300US33860","Montgomery, AL Metro Area","141960","2908","105570","3214","36390","2408",
"310M300US33980","Morehead City, NC Micro Area","29944","1459","20975","1321","8969","811",
"310M300US34060","Morgantown, WV Metro Area","51043","1849","39723","1977","11320","1258",
"310M300US34100","Morristown, TN Metro Area","43879","1941","31051","2105","12828","1215",
"310M300US34180","Moses Lake, WA Micro Area","31123","1359","24213","1585","6910","1191",
"310M300US34340","Mount Airy, NC Micro Area","29415","1052","19493","1290","9922","833",
"310M300US34380","Mount Pleasant, MI Micro Area","25000","958","19724","1168","5276","715",
"310M300US34580","Mount Vernon-Anacortes, WA Metro Area","49262","1172","35283","1705","13979","1362",
"310M300US34620","Muncie, IN Metro Area","46588","1453","34913","1695","11675","1221",
"310M300US34740","Muskegon, MI Metro Area","64581","1572","46331","1853","18250","1157",
"310M300US34780","Muskogee, OK Micro Area","26122","806","17199","965","8923","858",
"310M300US34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","184898","4857","121645","5100","63253","2996",
"310M300US34860","Nacogdoches, TX Micro Area","22634","1391","17711","1564","4923","814",
"310M300US34900","Napa, CA Metro Area","47848","1322","36733","1556","11115","858",
"310M300US34940","Naples-Immokalee-Marco Island, FL Metro Area","144354","4069","90425","3652","53929","2560",
"310M300US34980","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","717370","5392","599025","6676","118345","4334",
"310M300US35100","New Bern, NC Metro Area","49667","1773","34417","2080","15250","1400",
"310M300US35260","New Castle, PA Micro Area","37341","1107","27157","1195","10184","958",
"310M300US35300","New Haven-Milford, CT Metro Area","324837","3662","249477","3942","75360","3640",
"310M300US35380","New Orleans-Metairie, LA Metro Area","481828","4702","365640","5186","116188","4611",
"310M300US35420","New Philadelphia-Dover, OH Micro Area","37446","905","27707","1023","9739","972",
"310M300US35620","New York-Newark-Jersey City, NY-NJ-PA Metro Area","7204800","11460","5718242","16595","1486558","15890",
"310M300US35660","Niles-Benton Harbor, MI Metro Area","64166","1763","47895","2098","16271","1344",
"310M300US35840","North Port-Sarasota-Bradenton, FL Metro Area","328943","5136","199909","5441","129034","4325",
"310M300US35900","North Wilkesboro, NC Micro Area","28377","1562","18632","1607","9745","1098",
"310M300US35980","Norwich-New London, CT Metro Area","107229","2683","85108","3018","22121","1712",
"310M300US36020","Oak Harbor, WA Micro Area","34537","1361","23894","1548","10643","1032",
"310M300US36100","Ocala, FL Metro Area","140620","3633","81503","3644","59117","2941",
"310M300US36140","Ocean City, NJ Metro Area","39526","2005","27951","2188","11575","1053",
"310M300US36220","Odessa, TX Metro Area","51388","1714","44132","1996","7256","1381",
"310M300US36260","Ogden-Clearfield, UT Metro Area","209577","2193","176022","2947","33555","2014",
"310M300US36300","Ogdensburg-Massena, NY Micro Area","41008","1362","29015","1569","11993","1011",
"310M300US36420","Oklahoma City, OK Metro Area","511242","4443","411171","4729","100071","3660",
"310M300US36460","Olean, NY Micro Area","32360","1144","21871","1161","10489","874",
"310M300US36500","Olympia-Tumwater, WA Metro Area","112075","1401","88026","1977","24049","1365",
"310M300US36540","Omaha-Council Bluffs, NE-IA Metro Area","359372","2774","296848","3720","62524","2557",
"310M300US36660","Opelousas, LA Micro Area","30136","1255","20472","1554","9664","1260",
"310M300US36700","Orangeburg, SC Micro Area","31870","1572","22933","1527","8937","1141",
"310M300US36740","Orlando-Kissimmee-Sanford, FL Metro Area","875259","8543","698742","9600","176517","6133",
"310M300US36780","Oshkosh-Neenah, WI Metro Area","70008","1386","54552","1730","15456","1234",
"310M300US36860","Ottawa-Peru, IL Micro Area","60116","1397","45497","1481","14619","1006",
"310M300US36980","Owensboro, KY Metro Area","48691","1290","35700","1850","12991","1330",
"310M300US37020","Owosso, MI Micro Area","27277","902","20197","1130","7080","840",
"310M300US37100","Oxnard-Thousand Oaks-Ventura, CA Metro Area","272085","2513","220230","3066","51855","2453",
"310M300US37140","Paducah, KY-IL Micro Area","39666","1579","26952","1643","12714","1494",
"310M300US37260","Palatka, FL Micro Area","29444","1564","18362","1495","11082","1363",
"310M300US37340","Palm Bay-Melbourne-Titusville, FL Metro Area","228385","4217","152161","4499","76224","3431",
"310M300US37460","Panama City, FL Metro Area","76386","2652","56034","3106","20352","1661",
"310M300US37620","Parkersburg-Vienna, WV Metro Area","36629","1371","23922","1518","12707","1186",
"310M300US37860","Pensacola-Ferry Pass-Brent, FL Metro Area","184622","3227","139830","3451","44792","2979",
"310M300US37900","Peoria, IL Metro Area","147367","2674","107719","3359","39648","2039",
"310M300US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","2282935","8366","1743365","9984","539570","9726",
"310M300US38060","Phoenix-Mesa-Scottsdale, AZ Metro Area","1675676","9015","1306575","9864","369101","6936",
"310M300US38220","Pine Bluff, AR Metro Area","32431","1775","21480","1750","10951","1151",
"310M300US38240","Pinehurst-Southern Pines, NC Micro Area","39155","1642","26985","1744","12170","1338",
"310M300US38300","Pittsburgh, PA Metro Area","996798","6076","737963","7175","258835","6305",
"310M300US38340","Pittsfield, MA Metro Area","54193","1636","39703","1862","14490","1283",
"310M300US38460","Plattsburgh, NY Micro Area","31493","1193","24449","1411","7044","870",
"310M300US38540","Pocatello, ID Metro Area","31384","910","24365","1231","7019","888",
"310M300US38660","Ponce, PR Metro Area","103385","3824","50589","3194","52796","3105",
"310M300US38820","Port Angeles, WA Micro Area","33233","994","18379","1512","14854","1273",
"310M300US38860","Portland-South Portland, ME Metro Area","216114","3583","169327","3743","46787","2722",
"310M300US38900","Portland-Vancouver-Hillsboro, OR-WA Metro Area","935722","5148","751966","6918","183756","4916",
"310M300US38940","Port St. Lucie, FL Metro Area","176539","3905","115734","4115","60805","3058",
"310M300US39020","Portsmouth, OH Micro Area","30424","1356","19049","1515","11375","1265",
"310M300US39060","Pottsville, PA Micro Area","57492","1801","40017","1755","17475","1247",
"310M300US39140","Prescott, AZ Metro Area","98369","2960","59648","3029","38721","2187",
"310M300US39300","Providence-Warwick, RI-MA Metro Area","627318","5420","478427","6384","148891","4833",
"310M300US39340","Provo-Orem, UT Metro Area","167853","1617","149191","2141","18662","1389",
"310M300US39380","Pueblo, CO Metro Area","65098","1367","46037","1994","19061","1559",
"310M300US39460","Punta Gorda, FL Metro Area","76056","2864","39830","3019","36226","2012",
"310M300US39500","Quincy, IL-MO Micro Area","30305","959","21695","1142","8610","972",
"310M300US39540","Racine, WI Metro Area","77473","1518","60265","1786","17208","1108",
"310M300US39580","Raleigh, NC Metro Area","493879","4036","419926","4507","73953","3549",
"310M300US39660","Rapid City, SD Metro Area","58171","1843","43703","2142","14468","1383",
"310M300US39740","Reading, PA Metro Area","155154","2154","120660","2615","34494","2014",
"310M300US39820","Redding, CA Metro Area","71968","1295","49931","1964","22037","1780",
"310M300US39900","Reno, NV Metro Area","182846","2134","144497","2787","38349","2242",
"310M300US39980","Richmond, IN Micro Area","26521","1088","19112","1322","7409","843",
"310M300US40060","Richmond, VA Metro Area","481559","4575","388530","5174","93029","3840",
"310M300US40080","Richmond-Berea, KY Micro Area","39736","1391","30820","1446","8916","997",
"310M300US40140","Riverside-San Bernardino-Ontario, CA Metro Area","1344956","6354","1056705","7875","288251","7013",
"310M300US40220","Roanoke, VA Metro Area","130863","2523","93815","3218","37048","2976",
"310M300US40260","Roanoke Rapids, NC Micro Area","29439","1586","17888","1580","11551","1280",
"310M300US40340","Rochester, MN Metro Area","85994","1593","70451","1812","15543","1182",
"310M300US40380","Rochester, NY Metro Area","433400","3969","327462","4719","105938","3495",
"310M300US40420","Rockford, IL Metro Area","132479","2253","102087","2873","30392","1930",
"310M300US40580","Rocky Mount, NC Metro Area","57083","1679","39339","2050","17744","1745",
"310M300US40660","Rome, GA Metro Area","36927","1233","27842","1537","9085","1131",
"310M300US40700","Roseburg, OR Micro Area","45379","1457","30525","1627","14854","1113",
"310M300US40740","Roswell, NM Micro Area","23002","1152","16837","1378","6165","952",
"310M300US40780","Russellville, AR Micro Area","30132","1388","22506","1594","7626","1158",
"310M300US40900","Sacramento--Roseville--Arden-Arcade, CA Metro Area","829772","5492","643208","7024","186564","5258",
"310M300US40980","Saginaw, MI Metro Area","80958","1412","56502","2268","24456","1753",
"310M300US41060","St. Cloud, MN Metro Area","76342","1186","63475","1577","12867","1162",
"310M300US41100","St. George, UT Metro Area","56139","1972","39083","2146","17056","1442",
"310M300US41140","St. Joseph, MO-KS Metro Area","47135","1810","34561","1911","12574","1115",
"310M300US41180","St. Louis, MO-IL Metro Area","1119347","6261","869205","7225","250142","5086",
"310M300US41400","Salem, OH Micro Area","39140","1452","26557","1705","12583","1188",
"310M300US41420","Salem, OR Metro Area","144978","2112","109402","2909","35576","2212",
"310M300US41500","Salinas, CA Metro Area","125518","2011","103830","2606","21688","1767",
"310M300US41540","Salisbury, MD-DE Metro Area","154115","3885","111435","3593","42680","2326",
"310M300US41620","Salt Lake City, UT Metro Area","396869","2628","342581","3495","54288","2659",
"310M300US41660","San Angelo, TX Metro Area","42667","1720","33245","1820","9422","1152",
"310M300US41700","San Antonio-New Braunfels, TX Metro Area","810473","5183","650245","6355","160228","5172",
"310M300US41740","San Diego-Carlsbad, CA Metro Area","1126419","6245","922857","7973","203562","5278",
"310M300US41780","Sandusky, OH Micro Area","31893","1386","22837","1420","9056","1203",
"310M300US41860","San Francisco-Oakland-Hayward, CA Metro Area","1694362","7221","1392116","10029","302246","8197",
"310M300US41900","San Germán, PR Metro Area","39954","2347","15739","1915","24215","2094",
"310M300US41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area","651006","3460","555940","4467","95066","3116",
"310M300US41980","San Juan-Carolina-Caguas, PR Metro Area","753677","8112","431413","10087","322264","6809",
"310M300US42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area","104544","2839","78261","3494","26283","2105",
"310M300US42100","Santa Cruz-Watsonville, CA Metro Area","95940","2122","76656","2812","19284","1857",
"310M300US42140","Santa Fe, NM Metro Area","60904","1872","44305","2120","16599","1387",
"310M300US42200","Santa Maria-Santa Barbara, CA Metro Area","147466","1981","119153","2461","28313","2379",
"310M300US42220","Santa Rosa, CA Metro Area","188829","2691","145193","2981","43636","2356",
"310M300US42340","Savannah, GA Metro Area","142195","2161","112377","2787","29818","2088",
"310M300US42540","Scranton--Wilkes-Barre--Hazleton, PA Metro Area","223630","3827","162208","4244","61422","2707",
"310M300US42620","Searcy, AR Micro Area","29067","1396","21455","1448","7612","878",
"310M300US42660","Seattle-Tacoma-Bellevue, WA Metro Area","1490337","7514","1236712","9496","253625","6693",
"310M300US42680","Sebastian-Vero Beach, FL Metro Area","58044","2623","33370","2666","24674","1906",
"310M300US42700","Sebring, FL Metro Area","42948","2328","20499","2009","22449","1764",
"310M300US42860","Seneca, SC Micro Area","32189","1586","22403","1854","9786","1243",
"310M300US42940","Sevierville, TN Micro Area","36444","2095","28049","2157","8395","1295",
"310M300US43060","Shawnee, OK Micro Area","25877","736","18419","895","7458","648",
"310M300US43100","Sheboygan, WI Metro Area","48347","798","38012","1159","10335","884",
"310M300US43140","Shelby, NC Micro Area","39609","1034","26281","1317","13328","1336",
"310M300US43300","Sherman-Denison, TX Metro Area","49176","1611","37600","1599","11576","1332",
"310M300US43320","Show Low, AZ Micro Area","36094","1644","23927","1554","12167","1082",
"310M300US43340","Shreveport-Bossier City, LA Metro Area","172294","3431","122645","3596","49649","2998",
"310M300US43420","Sierra Vista-Douglas, AZ Metro Area","48939","2023","33865","2066","15074","1280",
"310M300US43580","Sioux City, IA-NE-SD Metro Area","65877","1572","52739","1911","13138","1226",
"310M300US43620","Sioux Falls, SD Metro Area","102654","1549","86501","1966","16153","1397",
"310M300US43740","Somerset, PA Micro Area","29405","1100","20917","1071","8488","832",
"310M300US43780","South Bend-Mishawaka, IN-MI Metro Area","119873","2535","92705","2764","27168","1793",
"310M300US43900","Spartanburg, SC Metro Area","126242","2733","94531","2803","31711","1900",
"310M300US44060","Spokane-Spokane Valley, WA Metro Area","224113","2554","170085","3815","54028","2624",
"310M300US44100","Springfield, IL Metro Area","89434","1723","67869","2238","21565","1594",
"310M300US44140","Springfield, MA Metro Area","238781","2138","174196","3507","64585","3098",
"310M300US44180","Springfield, MO Metro Area","183438","2633","139217","3163","44221","2675",
"310M300US44220","Springfield, OH Metro Area","54026","1322","38907","1594","15119","1295",
"310M300US44300","State College, PA Metro Area","58629","1590","45885","1979","12744","1330",
"310M300US44340","Statesboro, GA Micro Area","27802","1615","22604","1725","5198","845",
"310M300US44420","Staunton-Waynesboro, VA Metro Area","50325","1563","37243","1890","13082","1667",
"310M300US44620","Stevens Point, WI Micro Area","28679","588","21534","1041","7145","794",
"310M300US44660","Stillwater, OK Micro Area","30009","1360","22853","1733","7156","1273",
"310M300US44700","Stockton-Lodi, CA Metro Area","226624","2501","180840","3054","45784","2807",
"310M300US44940","Sumter, SC Metro Area","41878","1433","31038","1988","10840","1352",
"310M300US44980","Sunbury, PA Micro Area","37684","1257","25577","1512","12107","1182",
"310M300US45060","Syracuse, NY Metro Area","257704","3545","194234","3599","63470","2533",
"310M300US45180","Talladega-Sylacauga, AL Micro Area","35817","1920","23740","2207","12077","1420",
"310M300US45220","Tallahassee, FL Metro Area","147734","3527","115620","3766","32114","2111",
"310M300US45300","Tampa-St. Petersburg-Clearwater, FL Metro Area","1209519","8290","874645","9256","334874","6286",
"310M300US45460","Terre Haute, IN Metro Area","65394","2010","46888","2177","18506","1525",
"310M300US45500","Texarkana, TX-AR Metro Area","55934","2021","39532","2224","16402","1679",
"310M300US45540","The Villages, FL Metro Area","55097","2776","16668","2467","38429","2356",
"310M300US45780","Toledo, OH Metro Area","245035","3035","186517","3903","58518","2807",
"310M300US45820","Topeka, KS Metro Area","96822","1624","73863","2160","22959","1559",
"310M300US45860","Torrington, CT Micro Area","73709","1790","57780","1993","15929","1579",
"310M300US45900","Traverse City, MI Micro Area","60567","2079","44136","2300","16431","1054",
"310M300US45940","Trenton, NJ Metro Area","128757","2083","100659","2907","28098","2140",
"310M300US46020","Truckee-Grass Valley, CA Micro Area","41638","1685","29288","1986","12350","1156",
"310M300US46060","Tucson, AZ Metro Area","403574","3977","295670","4622","107904","3353",
"310M300US46100","Tullahoma-Manchester, TN Micro Area","40713","1389","30903","1599","9810","1185",
"310M300US46140","Tulsa, OK Metro Area","379757","2617","295048","3202","84709","2081",
"310M300US46180","Tupelo, MS Micro Area","48890","1795","36787","1733","12103","1495",
"310M300US46220","Tuscaloosa, AL Metro Area","84249","2408","63461","2926","20788","1882",
"310M300US46300","Twin Falls, ID Micro Area","38764","1436","31377","1553","7387","987",
"310M300US46340","Tyler, TX Metro Area","77292","2117","57998","2578","19294","1875",
"310M300US46380","Ukiah, CA Micro Area","32599","1509","23637","1596","8962","1320",
"310M300US46520","Urban Honolulu, HI Metro Area","312625","3402","254192","3953","58433","2940",
"310M300US46540","Utica-Rome, NY Metro Area","113323","2715","81702","2490","31621","1809",
"310M300US46660","Valdosta, GA Metro Area","53619","1650","37490","1976","16129","2062",
"310M300US46700","Vallejo-Fairfield, CA Metro Area","151127","1649","120429","2582","30698","2137",
"310M300US47020","Victoria, TX Metro Area","35635","1340","26886","1425","8749","1184",
"310M300US47220","Vineland-Bridgeton, NJ Metro Area","50696","1437","37902","1898","12794","1372",
"310M300US47260","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","641881","5640","517570","6701","124311","4088",
"310M300US47300","Visalia-Porterville, CA Metro Area","137576","1924","110081","2777","27495","2362",
"310M300US47380","Waco, TX Metro Area","97310","2588","76499","2923","20811","1757",
"310M300US47460","Walla Walla, WA Metro Area","24256","1152","17944","1313","6312","832",
"310M300US47580","Warner Robins, GA Metro Area","70479","2311","53648","2632","16831","2141",
"310M300US47700","Warsaw, IN Micro Area","30000","1395","24202","1429","5798","659",
"310M300US47900","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","2203717","7227","1890675","9223","313042","6395",
"310M300US47940","Waterloo-Cedar Falls, IA Metro Area","67711","1207","52711","1530","15000","1298",
"310M300US48020","Watertown-Fort Atkinson, WI Micro Area","33534","654","26515","1096","7019","883",
"310M300US48060","Watertown-Fort Drum, NY Metro Area","41548","1763","30680","1837","10868","1241",
"310M300US48140","Wausau, WI Metro Area","55084","1070","43811","1378","11273","841",
"310M300US48260","Weirton-Steubenville, WV-OH Metro Area","48242","1862","34021","2161","14221","1230",
"310M300US48300","Wenatchee, WA Metro Area","42468","1804","32163","1915","10305","1029",
"310M300US48540","Wheeling, WV-OH Metro Area","51143","1809","34554","1875","16589","1288",
"310M300US48580","Whitewater-Elkhorn, WI Micro Area","41071","1488","32113","1668","8958","946",
"310M300US48620","Wichita, KS Metro Area","246524","3126","191327","3736","55197","2581",
"310M300US48660","Wichita Falls, TX Metro Area","55426","2078","41566","2515","13860","1379",
"310M300US48700","Williamsport, PA Metro Area","46122","1242","33636","1719","12486","1321",
"310M300US48900","Wilmington, NC Metro Area","117982","2597","87636","3251","30346","2380",
"310M300US48980","Wilson, NC Micro Area","32015","1162","23070","1258","8945","1134",
"310M300US49020","Winchester, VA-WV Metro Area","51174","1650","40007","1869","11167","1514",
"310M300US49180","Winston-Salem, NC Metro Area","263215","3546","192951","3972","70264","3027",
"310M300US49220","Wisconsin Rapids-Marshfield, WI Micro Area","32478","814","24287","1027","8191","835",
"310M300US49300","Wooster, OH Micro Area","42890","1033","33697","1286","9193","1055",
"310M300US49340","Worcester, MA-CT Metro Area","352356","3743","269493","4307","82863","3890",
"310M300US49420","Yakima, WA Metro Area","82107","1434","63860","2235","18247","1784",
"310M300US49620","York-Hanover, PA Metro Area","171781","2489","133947","2714","37834","2260",
"310M300US49660","Youngstown-Warren-Boardman, OH-PA Metro Area","231423","3187","162440","3476","68983","2592",
"310M300US49700","Yuba City, CA Metro Area","58173","1243","44131","1614","14042","1432",
"310M300US49740","Yuma, AZ Metro Area","74620","2261","52467","2472","22153","1429",
"310M300US49780","Zanesville, OH Micro Area","33074","1364","22589","1608","10485","1157",
